t(s)	ag (m/s^2)
36.33	-0.000101
36.34	-0.00013099
36.35	-0.000060981
36.36	0.000029035
36.37	0.000099044
36.38	0.00012906
36.39	0.00010906
36.4	0.00004906
36.41	-0.000070922
36.42	-0.00021091
36.43	-0.0003509
36.44	-0.00043091
36.45	-0.00041089
36.46	-0.00032087
36.47	-0.00031087
36.48	-0.00043087
36.49	-0.00054086
36.5	-0.00056084
36.51	-0.00047084
36.52	-0.00035083
36.53	-0.00018082
36.54	-0.000010805
36.55	0.000019186
36.56	-0.000010789
36.57	0.000019203
36.58	0.00012923
36.59	0.00021922
36.6	0.00015923
36.61	0.000049237
36.62	-0.000010741
36.63	0.000009256
36.64	0.00016927
36.65	0.00040928
36.66	0.00061929
36.67	0.00059929
36.68	0.0003893
36.69	0.00013931
36.7	-0.000050696
36.71	-0.00014068
36.72	-0.000040667
36.73	0.00023934
36.74	0.00039933
36.75	0.00027935
36.76	0.000059364
36.77	-0.00010064
36.78	-0.000030629
36.79	0.00023938
36.8	0.00052938
36.81	0.00062939
36.82	0.00043941
36.83	0.0001894
36.84	0.000049407
36.85	0.00013942
36.86	0.00040943
36.87	0.00055943
36.88	0.00045944
36.89	0.00015944
36.9	-0.000070544
36.91	-0.000030541
36.92	0.00022946
36.93	0.00053946
36.94	0.00068948
36.95	0.00059948
36.96	0.0002695
36.97	-0.000090508
36.98	-0.0001705
36.99	0.000029515
37	0.00023952
37.01	0.00017952
37.02	-0.00010047
37.03	-0.00039046
37.04	-0.00066046
37.05	-0.00081045
37.06	-0.00067044
37.07	-0.00028044
37.08	0.000049557
37.09	0.000079565
37.1	-0.00010043
37.11	-0.00027042
37.12	-0.00028041
37.13	-0.000090415
37.14	0.00018959
37.15	0.0004896
37.16	0.00068961
37.17	0.0005396
37.18	0.00016962
37.19	-0.000050387
37.2	0.000089618
37.21	0.00064964
37.22	0.0012996
37.23	0.0015896
37.24	0.0012896
37.25	0.00051965
37.26	-0.00014034
37.27	-0.00012035
37.28	0.00054967
37.29	0.0012397
37.3	0.0013797
37.31	0.00097968
37.32	0.00042968
37.33	0.00013969
37.34	0.00014969
37.35	0.00028969
37.36	0.0003097
37.37	0.00013971
37.38	-0.000060293
37.39	-0.00023029
37.4	-0.00019029
37.41	0.000019713
37.42	0.00020973
37.43	0.00024973
37.44	0.00017973
37.45	0.00015973
37.46	0.00016975
37.47	0.00022973
37.48	0.00047975
37.49	0.00087975
37.5	0.0013498
37.51	0.0016598
37.52	0.0016098
37.53	0.0013898
37.54	0.0012598
37.55	0.0014298
37.56	0.0018798
37.57	0.0023898
37.58	0.0025698
37.59	0.0020798
37.6	0.0012098
37.61	0.00048979
37.62	0.0001298
37.63	0.00011979
37.64	0.0001798
37.65	0.000079799
37.66	-0.00017019
37.67	-0.00045019
37.68	-0.0005702
37.69	-0.00048019
37.7	-0.00032018
37.71	-0.00015017
37.72	0.000019811
37.73	-0.000030178
37.74	-0.00024017
37.75	-0.00027018
37.76	-0.00021017
37.77	-0.00023017
37.78	-0.00029016
37.79	-0.00031016
37.8	-0.00022015
37.81	-0.00014016
37.82	-1.5688E-07
37.83	0.00055984
37.84	0.0016098
37.85	0.0026098
37.86	0.0031098
37.87	0.0031098
37.88	0.0027399
37.89	0.0022999
37.9	0.0019199
37.91	0.0015199
37.92	0.00096986
37.93	0.00015985
37.94	-0.00075015
37.95	-0.0016001
37.96	-0.0022701
37.97	-0.0026801
37.98	-0.0027001
37.99	-0.0022301
38	-0.0013501
38.01	-0.00058014
38.02	-0.00026014
38.03	-0.00014013
38.04	0.000099873
38.05	0.00064988
38.06	0.0014199
38.07	0.0021099
38.08	0.0024799
38.09	0.0024299
38.1	0.0020099
38.11	0.0015699
38.12	0.0014599
38.13	0.0015699
38.14	0.0015899
38.15	0.0013599
38.16	0.0010099
38.17	0.00059987
38.18	0.000019863
38.19	-0.00054013
38.2	-0.00094012
38.21	-0.0013801
38.22	-0.0018001
38.23	-0.0020201
38.24	-0.0020001
38.25	-0.0016501
38.26	-0.0012201
38.27	-0.0012501
38.28	-0.0014701
38.29	-0.0011801
38.3	-0.00057014
38.31	-0.00038013
38.32	-0.00060013
38.33	-0.00053013
38.34	0.00029987
38.35	0.0012999
38.36	0.0015899
38.37	0.00094986
38.38	9.8553E-06
38.39	-0.00038014
38.4	-0.00039014
38.41	-0.00042014
38.42	-0.00044015
38.43	-0.00040016
38.44	-0.00054016
38.45	-0.0010501
38.46	-0.0010702
38.47	0.000049839
38.48	0.0015298
38.49	0.0021298
38.5	0.0017198
38.51	0.0010798
38.52	0.00067983
38.53	0.00054984
38.54	0.00040984
38.55	-1.6798E-07
38.56	-0.00070017
38.57	-0.0014602
38.58	-0.0016202
38.59	-0.00099019
38.6	-0.00018018
38.61	0.00036982
38.62	0.00066981
38.63	0.00086981
38.64	0.0014098
38.65	0.0025598
38.66	0.0039698
38.67	0.0049498
38.68	0.0051898
38.69	0.0049598
38.7	0.0039998
38.71	0.0021598
38.72	0.00050979
38.73	-0.000070216
38.74	0.00013978
38.75	0.00043978
38.76	0.00074976
38.77	0.0012598
38.78	0.0018998
38.79	0.0022898
38.8	0.0020098
38.81	0.0010098
38.82	-0.00032024
38.83	-0.0015903
38.84	-0.0022903
38.85	-0.0023503
38.86	-0.0024603
38.87	-0.0028303
38.88	-0.0030803
38.89	-0.0031403
38.9	-0.0031303
38.91	-0.0031203
38.92	-0.0031603
38.93	-0.0032103
38.94	-0.0028803
38.95	-0.0020303
38.96	-0.0009403
38.97	0.00030969
38.98	0.0016397
38.99	0.0025397
39	0.0024497
39.01	0.0017797
39.02	0.0015997
39.03	0.0021396
39.04	0.0028296
39.05	0.0031396
39.06	0.0023996
39.07	0.00076964
39.08	-0.00037037
39.09	-0.00065037
39.1	-0.0010604
39.11	-0.0022104
39.12	-0.0038904
39.13	-0.0056604
39.14	-0.0070204
39.15	-0.0075604
39.16	-0.0072504
39.17	-0.0066304
39.18	-0.0059604
39.19	-0.0044404
39.2	-0.0018304
39.21	0.00069956
39.22	0.0025495
39.23	0.0041095
39.24	0.0053595
39.25	0.0057595
39.26	0.0051395
39.27	0.0039495
39.28	0.0027795
39.29	0.0017395
39.3	0.0005695
39.31	-0.00098049
39.32	-0.0022705
39.33	-0.0026105
39.34	-0.0023305
39.35	-0.0019905
39.36	-0.0019505
39.37	-0.0022905
39.38	-0.0030205
39.39	-0.0038806
39.4	-0.0038706
39.41	-0.0021506
39.42	0.00094942
39.43	0.0041994
39.44	0.0061194
39.45	0.0061694
39.46	0.0051694
39.47	0.0039394
39.48	0.0026694
39.49	0.0017594
39.5	0.0021094
39.51	0.0034994
39.52	0.0044293
39.53	0.0040993
39.54	0.0029193
39.55	0.0013993
39.56	-0.00053068
39.57	-0.0026107
39.58	-0.0039507
39.59	-0.0041707
39.6	-0.0039907
39.61	-0.0041307
39.62	-0.0045307
39.63	-0.0047207
39.64	-0.0041108
39.65	-0.0025108
39.66	-0.00056076
39.67	0.0011592
39.68	0.0025692
39.69	0.0036892
39.7	0.0040392
39.71	0.0027092
39.72	0.00022917
39.73	-0.0021808
39.74	-0.0037508
39.75	-0.0035508
39.76	-0.0016009
39.77	0.00054914
39.78	0.0012291
39.79	0.00018911
39.8	-0.0019709
39.81	-0.0044009
39.82	-0.0058509
39.83	-0.0056409
39.84	-0.0040309
39.85	-0.0020009
39.86	-0.00091095
39.87	-0.00080096
39.88	-0.00046097
39.89	0.00065902
39.9	0.001649
39.91	0.001839
39.92	0.001439
39.93	0.00072898
39.94	0.00053896
39.95	0.001329
39.96	0.0019489
39.97	0.0017189
39.98	0.0017689
39.99	0.0024089
40	0.0027089
40.01	0.0023989
40.02	0.0011689
40.03	-0.00093113
40.04	-0.0024811
40.05	-0.0026511
40.06	-0.0015712
40.07	0.00072883
40.08	0.0035288
40.09	0.0054488
40.1	0.0057688
40.11	0.0049488
40.12	0.0040788
40.13	0.0041488
40.14	0.0052787
40.15	0.0065187
40.16	0.0068787
40.17	0.0061787
40.18	0.0048287
40.19	0.0035187
40.2	0.0026687
40.21	0.0021387
40.22	0.0018387
40.23	0.0012986
40.24	0.00027863
40.25	-0.00068139
40.26	-0.0012514
40.27	-0.0013814
40.28	-0.0010114
40.29	-0.00056143
40.3	-0.00078146
40.31	-0.0016815
40.32	-0.0022315
40.33	-0.0013915
40.34	0.0007985
40.35	0.0036985
40.36	0.0060285
40.37	0.0062585
40.38	0.0049585
40.39	0.0035184
40.4	0.0018984
40.41	-0.0004716
40.42	-0.0031616
40.43	-0.0051316
40.44	-0.0061216
40.45	-0.0069516
40.46	-0.0083617
40.47	-0.0099217
40.48	-0.010472
40.49	-0.0093017
40.5	-0.0069617
40.51	-0.0045317
40.52	-0.0023517
40.53	-0.00061176
40.54	0.00053822
40.55	0.0011882
40.56	0.0016182
40.57	0.0022682
40.58	0.0031982
40.59	0.0039882
40.6	0.0044581
40.61	0.0040281
40.62	0.0020981
40.63	-0.0002319
40.64	-0.0013919
40.65	-0.0015619
40.66	-0.0013419
40.67	-0.001202
40.68	-0.002262
40.69	-0.004282
40.7	-0.005512
40.71	-0.005012
40.72	-0.002552
40.73	0.001758
40.74	0.0067579
40.75	0.010618
40.76	0.012268
40.77	0.011928
40.78	0.010108
40.79	0.0074079
40.8	0.0042979
40.81	0.0015878
40.82	0.00045781
40.83	0.0004778
40.84	-0.000032219
40.85	-0.0017622
40.86	-0.0037123
40.87	-0.0040823
40.88	-0.0024823
40.89	-0.00012231
40.9	0.0016977
40.91	0.0024477
40.92	0.0028477
40.93	0.0050376
40.94	0.0095476
40.95	0.012888
40.96	0.011858
40.97	0.0070076
40.98	0.0012975
40.99	-0.0029925
41	-0.0052025
41.01	-0.0054225
41.02	-0.0041225
41.03	-0.0025925
41.04	-0.0026525
41.05	-0.0042526
41.06	-0.0060426
41.07	-0.0071726
41.08	-0.0074826
41.09	-0.0074326
41.1	-0.0069327
41.11	-0.0060727
41.12	-0.0050827
41.13	-0.0038227
41.14	-0.0022827
41.15	0.00028725
41.16	0.0036172
41.17	0.0059172
41.18	0.0066872
41.19	0.0063672
41.2	0.0050172
41.21	0.0027972
41.22	0.00045712
41.23	-0.0015429
41.24	-0.0030629
41.25	-0.0038329
41.26	-0.004013
41.27	-0.003833
41.28	-0.002893
41.29	-0.000833
41.3	0.001937
41.31	0.004257
41.32	0.0051869
41.33	0.0049569
41.34	0.0042469
41.35	0.0027169
41.36	0.000076859
41.37	-0.0019532
41.38	-0.0021832
41.39	-0.0020632
41.4	-0.0029832
41.41	-0.0045332
41.42	-0.0054533
41.43	-0.0049533
41.44	-0.0037533
41.45	-0.0025433
41.46	-0.0010433
41.47	0.00033665
41.48	0.00088662
41.49	0.0012366
41.5	0.0024866
41.51	0.0041266
41.52	0.0044366
41.53	0.0027865
41.54	0.0001765
41.55	-0.0019835
41.56	-0.0029135
41.57	-0.0031536
41.58	-0.0036736
41.59	-0.0043336
41.6	-0.0053136
41.61	-0.0070736
41.62	-0.0090637
41.63	-0.010414
41.64	-0.010754
41.65	-0.010364
41.66	-0.0090937
41.67	-0.0072238
41.68	-0.0055538
41.69	-0.0033738
41.7	0.00077616
41.71	0.0063961
41.72	0.011006
41.73	0.013416
41.74	0.013706
41.75	0.011286
41.76	0.006596
41.77	0.001856
41.78	-0.001234
41.79	-0.002434
41.8	-0.0025641
41.81	-0.0030341
41.82	-0.0043041
41.83	-0.0055841
41.84	-0.0058041
41.85	-0.0043742
41.86	-0.0014242
41.87	0.0022358
41.88	0.0052858
41.89	0.0065458
41.9	0.0053257
41.91	0.0024457
41.92	-0.00026433
41.93	-0.0024743
41.94	-0.0042044
41.95	-0.0048844
41.96	-0.0044544
41.97	-0.0035144
41.98	-0.0022945
41.99	-0.00050449
42	0.0014655
42.01	0.0025955
42.02	0.0025054
42.03	0.0014054
42.04	-0.00015459
42.05	-0.0011746
42.06	-0.00051465
42.07	0.0019353
42.08	0.0048053
42.09	0.0065053
42.1	0.0062652
42.11	0.0050452
42.12	0.0040252
42.13	0.0034152
42.14	0.0038952
42.15	0.0056251
42.16	0.0071651
42.17	0.0072351
42.18	0.005885
42.19	0.003765
42.2	0.001075
42.21	-0.001735
42.22	-0.003815
42.23	-0.0052251
42.24	-0.0064451
42.25	-0.0071151
42.26	-0.0069651
42.27	-0.0065452
42.28	-0.0057852
42.29	-0.0043552
42.3	-0.0022652
42.31	4.7302E-06
42.32	0.0010047
42.33	0.00032467
42.34	-0.0011853
42.35	-0.0027754
42.36	-0.0040654
42.37	-0.0046954
42.38	-0.0041654
42.39	-0.0025055
42.4	-0.0004855
42.41	0.00084447
42.42	0.0012244
42.43	0.00058442
42.44	-0.0008756
42.45	-0.0023456
42.46	-0.0040057
42.47	-0.0063957
42.48	-0.0091957
42.49	-0.011356
42.5	-0.011986
42.51	-0.011166
42.52	-0.0094058
42.53	-0.0074958
42.54	-0.0050259
42.55	-0.0007659
42.56	0.0049041
42.57	0.010684
42.58	0.015424
42.59	0.017744
42.6	0.016864
42.61	0.013664
42.62	0.010254
42.63	0.0077039
42.64	0.0050239
42.65	0.0018738
42.66	-0.0003762
42.67	-0.0014762
42.68	-0.0028063
42.69	-0.0046263
42.7	-0.0054663
42.71	-0.0052063
42.72	-0.0049664
42.73	-0.0037664
42.74	-0.000036425
42.75	0.0050735
42.76	0.0088735
42.77	0.0099535
42.78	0.0087735
42.79	0.0059134
42.8	0.0017634
42.81	-0.0020366
42.82	-0.0033367
42.83	-0.0022067
42.84	-0.0007467
42.85	-0.00032673
42.86	-0.00095676
42.87	-0.0021968
42.88	-0.0036268
42.89	-0.0047969
42.9	-0.0054369
42.91	-0.0061269
42.92	-0.0071969
42.93	-0.007967
42.94	-0.007367
42.95	-0.005167
42.96	-0.0031671
42.97	-0.0034671
42.98	-0.0059171
42.99	-0.0087372
43	-0.010907
43.01	-0.012007
43.02	-0.011337
43.03	-0.0088873
43.04	-0.0058273
43.05	-0.0032773
43.06	-0.0012674
43.07	0.00016261
43.08	0.00079258
43.09	0.0013726
43.1	0.0030925
43.11	0.0060525
43.12	0.0091424
43.13	0.011842
43.14	0.013932
43.15	0.014492
43.16	0.013042
43.17	0.010822
43.18	0.0090423
43.19	0.0066722
43.2	0.0028322
43.21	-0.00093783
43.22	-0.0030279
43.23	-0.0040379
43.24	-0.0051279
43.25	-0.006908
43.26	-0.009448
43.27	-0.011248
43.28	-0.010418
43.29	-0.0072081
43.3	-0.0031481
43.31	0.0014219
43.32	0.0065118
43.33	0.010702
43.34	0.012412
43.35	0.012512
43.36	0.012422
43.37	0.012222
43.38	0.012152
43.39	0.012442
43.4	0.011772
43.41	0.0085315
43.42	0.0030115
43.43	-0.0033885
43.44	-0.0091586
43.45	-0.012579
43.46	-0.012809
43.47	-0.011069
43.48	-0.0095087
43.49	-0.0080787
43.5	-0.0053188
43.51	-0.0018288
43.52	0.0010412
43.53	0.0031211
43.54	0.0042911
43.55	0.0049311
43.56	0.006391
43.57	0.009431
43.58	0.012941
43.59	0.014521
43.6	0.012891
43.61	0.0091409
43.62	0.0048708
43.63	0.00094079
43.64	-0.0020092
43.65	-0.0031693
43.66	-0.0024493
43.67	-0.0018393
43.68	-0.0030594
43.69	-0.0052094
43.7	-0.0067394
43.71	-0.0071795
43.72	-0.0067095
43.73	-0.0050996
43.74	-0.0024296
43.75	-0.00016963
43.76	0.0015603
43.77	0.0043403
43.78	0.0080003
43.79	0.0101
43.8	0.0091802
43.81	0.0068302
43.82	0.0051501
43.83	0.0042301
43.84	0.0031701
43.85	0.00202
43.86	0.00132
43.87	-0.000080042
43.88	-0.0028301
43.89	-0.0050001
43.9	-0.0050901
43.91	-0.0037702
43.92	-0.0021602
43.93	-0.00016025
43.94	0.0021797
43.95	0.0039297
43.96	0.0044696
43.97	0.0038396
43.98	0.0019996
43.99	-0.00056048
44	-0.0020905
44.01	-0.0012506
44.02	0.0016394
44.03	0.0052494
44.04	0.0074893
44.05	0.0070393
44.06	0.0049093
44.07	0.0023892
44.08	-0.0005408
44.09	-0.0035309
44.1	-0.0050809
44.11	-0.0045609
44.12	-0.003341
44.13	-0.002631
44.14	-0.002341
44.15	-0.0022711
44.16	-0.0022211
44.17	-0.0022111
44.18	-0.0030312
44.19	-0.0052712
44.2	-0.0082413
44.21	-0.010321
44.22	-0.010731
44.23	-0.0098614
44.24	-0.0080214
44.25	-0.0055215
44.26	-0.0033815
44.27	-0.0015115
44.28	0.0011784
44.29	0.0044984
44.3	0.0070184
44.31	0.0077383
44.32	0.0073683
44.33	0.0070782
44.34	0.0067882
44.35	0.0059982
44.36	0.0049981
44.37	0.0034281
44.38	-0.00032195
44.39	-0.006852
44.4	-0.014252
44.41	-0.019182
44.42	-0.020282
44.43	-0.019172
44.44	-0.017672
44.45	-0.015422
44.46	-0.011432
44.47	-0.0066523
44.48	-0.0020923
44.49	0.0022676
44.5	0.0054076
44.51	0.0056875
44.52	0.0041375
44.53	0.0036275
44.54	0.0048874
44.55	0.0072274
44.56	0.010207
44.57	0.012297
44.58	0.011777
44.59	0.0095472
44.6	0.0078872
44.61	0.0078571
44.62	0.0095371
44.63	0.012087
44.64	0.014137
44.65	0.014947
44.66	0.014587
44.67	0.013917
44.68	0.013947
44.69	0.014377
44.7	0.014007
44.71	0.012387
44.72	0.0093167
44.73	0.0048566
44.74	0.0003166
44.75	-0.0021534
44.76	-0.0020335
44.77	-0.00080352
44.78	0.00029644
44.79	0.00059639
44.8	-0.00012364
44.81	-0.0015837
44.82	-0.0038137
44.83	-0.0067838
44.84	-0.0099838
44.85	-0.012364
44.86	-0.013054
44.87	-0.012024
44.88	-0.009894
44.89	-0.007414
44.9	-0.0052441
44.91	-0.0039841
44.92	-0.0034941
44.93	-0.0029042
44.94	-0.0020142
44.95	-0.0013443
44.96	-0.0014243
44.97	-0.0028944
44.98	-0.0060644
44.99	-0.010584
45	-0.015264
45.01	-0.018575
45.02	-0.020395
45.03	-0.021435
45.04	-0.021335
45.05	-0.018915
45.06	-0.013935
45.07	-0.0080548
45.08	-0.0027648
45.09	0.0015751
45.1	0.0050851
45.11	0.008245
45.12	0.011465
45.13	0.014555
45.14	0.017235
45.15	0.018965
45.16	0.018405
45.17	0.015445
45.18	0.010985
45.19	0.0058647
45.2	0.00085464
45.21	-0.0042854
45.22	-0.0094554
45.23	-0.013595
45.24	-0.015496
45.25	-0.014596
45.26	-0.011576
45.27	-0.0073657
45.28	-0.0032857
45.29	-0.00081576
45.3	0.0002942
45.31	0.0018542
45.32	0.0048041
45.33	0.0083241
45.34	0.011634
45.35	0.015114
45.36	0.019234
45.37	0.023234
45.38	0.025784
45.39	0.026004
45.4	0.023724
45.41	0.019384
45.42	0.013814
45.43	0.0077636
45.44	0.0017936
45.45	-0.0035265
45.46	-0.0077765
45.47	-0.010647
45.48	-0.012807
45.49	-0.015647
45.5	-0.019207
45.51	-0.021897
45.52	-0.022457
45.53	-0.021427
45.54	-0.019497
45.55	-0.016067
45.56	-0.010897
45.57	-0.005467
45.58	-0.0013171
45.59	0.0017829
45.6	0.0051028
45.61	0.0092228
45.62	0.013293
45.63	0.016223
45.64	0.017753
45.65	0.018033
45.66	0.016633
45.67	0.013343
45.68	0.0093424
45.69	0.0059624
45.7	0.0030724
45.71	-7.6908E-06
45.72	-0.0028877
45.73	-0.0047478
45.74	-0.0060878
45.75	-0.0082379
45.76	-0.010688
45.77	-0.010898
45.78	-0.008178
45.79	-0.0043481
45.8	-0.00095811
45.81	0.0014518
45.82	0.0023718
45.83	0.0018917
45.84	0.0016517
45.85	0.0028217
45.86	0.0046516
45.87	0.0058615
45.88	0.0059215
45.89	0.0051414
45.9	0.0039514
45.91	0.0024714
45.92	0.00077132
45.93	-0.00065875
45.94	-0.0011088
45.95	-0.000038843
45.96	0.0024011
45.97	0.0051211
45.98	0.006511
45.99	0.005671
46	0.0028009
46.01	-0.00074913
46.02	-0.0029692
46.03	-0.0031592
46.04	-0.0021393
46.05	-0.00081932
46.06	0.00043063
46.07	0.0016506
46.08	0.0028305
46.09	0.0037905
46.1	0.0034804
46.11	0.00080037
46.12	-0.0032897
46.13	-0.0064797
46.14	-0.0068498
46.15	-0.0044598
46.16	-0.00053987
46.17	0.0035801
46.18	0.00682
46.19	0.00903
46.2	0.0097099
46.21	0.0083199
46.22	0.0053698
46.23	0.0020698
46.24	-0.00010026
46.25	-0.00027031
46.26	0.00089962
46.27	0.0017996
46.28	0.0018395
46.29	0.0017595
46.3	0.0022494
46.31	0.0031494
46.32	0.0038993
46.33	0.0039793
46.34	0.0033592
46.35	0.0023192
46.36	0.00072911
46.37	-0.0017109
46.38	-0.004651
46.39	-0.007131
46.4	-0.0089811
46.41	-0.010251
46.42	-0.010841
46.43	-0.011371
46.44	-0.011781
46.45	-0.011191
46.46	-0.0088914
46.47	-0.0051414
46.48	-0.0014615
46.49	0.00081845
46.5	0.0017684
46.51	0.0029384
46.52	0.0050483
46.53	0.0068483
46.54	0.0073482
46.55	0.0068181
46.56	0.0061881
46.57	0.006038
46.58	0.006208
46.59	0.0064779
46.6	0.0067479
46.61	0.0067378
46.62	0.0059678
46.63	0.0038977
46.64	0.00017768
46.65	-0.0044824
46.66	-0.0087824
46.67	-0.012062
46.68	-0.013873
46.69	-0.014793
46.7	-0.015663
46.71	-0.015613
46.72	-0.013343
46.73	-0.0089828
46.74	-0.0036728
46.75	0.0018571
46.76	0.007467
46.77	0.012657
46.78	0.016387
46.79	0.017657
46.8	0.016307
46.81	0.012957
46.82	0.0084967
46.83	0.0037367
46.84	-0.00098339
46.85	-0.0057434
46.86	-0.0099435
46.87	-0.012414
46.88	-0.011844
46.89	-0.0075737
46.9	-0.0012637
46.91	0.0042162
46.92	0.0074062
46.93	0.0087061
46.94	0.0090861
46.95	0.008416
46.96	0.005966
46.97	0.0023159
46.98	-0.0010641
46.99	-0.0038442
47	-0.0062342
47.01	-0.0075343
47.02	-0.0073444
47.03	-0.0065944
47.04	-0.0053345
47.05	-0.0026245
47.06	0.0016454
47.07	0.0068654
47.08	0.011825
47.09	0.015285
47.1	0.016845
47.11	0.017035
47.12	0.016585
47.13	0.015575
47.14	0.013795
47.15	0.011455
47.16	0.0088649
47.17	0.0060648
47.18	0.0029748
47.19	0.0002047
47.2	-0.0013153
47.21	-0.0017454
47.22	-0.0020955
47.23	-0.0034655
47.24	-0.0062656
47.25	-0.0095456
47.26	-0.012076
47.27	-0.013046
47.28	-0.012396
47.29	-0.011066
47.3	-0.010006
47.31	-0.008946
47.32	-0.007566
47.33	-0.0068061
47.34	-0.0069961
47.35	-0.0071562
47.36	-0.0067062
47.37	-0.0057863
47.38	-0.0044763
47.39	-0.0023864
47.4	0.00062354
47.41	0.0035935
47.42	0.0053734
47.43	0.0056734
47.44	0.0046733
47.45	0.0029332
47.46	0.0012332
47.47	-0.00014687
47.48	-0.0013669
47.49	-0.002597
47.5	-0.003767
47.51	-0.0041971
47.52	-0.0037471
47.53	-0.0031372
47.54	-0.0019273
47.55	0.00061268
47.56	0.0035026
47.57	0.0051826
47.58	0.0051725
47.59	0.0043425
47.6	0.0037824
47.61	0.0035223
47.62	0.0028923
47.63	0.0015422
47.64	-0.00015784
47.65	-0.0018879
47.66	-0.0039579
47.67	-0.006508
47.68	-0.0083081
47.69	-0.0087981
47.7	-0.0090282
47.71	-0.0095682
47.72	-0.010508
47.73	-0.012038
47.74	-0.012828
47.75	-0.011148
47.76	-0.0077085
47.77	-0.0042886
47.78	-0.0020587
47.79	-0.0017387
47.8	-0.0027788
47.81	-0.0033488
47.82	-0.0019489
47.83	0.0013411
47.84	0.005031
47.85	0.0075809
47.86	0.0085509
47.87	0.0085208
47.88	0.0081708
47.89	0.0075807
47.9	0.0064907
47.91	0.0046806
47.92	0.0026305
47.93	0.0017005
47.94	0.0024704
47.95	0.0037104
47.96	0.0042403
47.97	0.0041202
47.98	0.0040802
47.99	0.0046601
48	0.0054601
48.01	0.00581
48.02	0.00559
48.03	0.0051099
48.04	0.0044898
48.05	0.0039198
48.06	0.0035097
48.07	0.0029296
48.08	0.0022496
48.09	0.0022995
48.1	0.0038295
48.11	0.0062994
48.12	0.0080093
48.13	0.0077593
48.14	0.0055792
48.15	0.0029192
48.16	0.0016091
48.17	0.002449
48.18	0.005139
48.19	0.0089489
48.2	0.013309
48.21	0.017459
48.22	0.020639
48.23	0.022289
48.24	0.021449
48.25	0.017779
48.26	0.012129
48.27	0.0059385
48.28	0.00090839
48.29	-0.0020417
48.3	-0.0034317
48.31	-0.0042818
48.32	-0.0054719
48.33	-0.0075919
48.34	-0.010342
48.35	-0.013162
48.36	-0.015982
48.37	-0.018392
48.38	-0.019492
48.39	-0.019082
48.4	-0.018082
48.41	-0.017632
48.42	-0.017802
48.43	-0.017743
48.44	-0.016703
48.45	-0.014583
48.46	-0.012003
48.47	-0.0091228
48.48	-0.0057428
48.49	-0.0025429
48.5	-0.00008296
48.51	0.002137
48.52	0.0044069
48.53	0.0059269
48.54	0.0063168
48.55	0.0062067
48.56	0.0056167
48.57	0.0041366
48.58	0.0028166
48.59	0.0030265
48.6	0.0041964
48.61	0.0052764
48.62	0.0061363
48.63	0.0069562
48.64	0.0078962
48.65	0.0088261
48.66	0.0091261
48.67	0.008126
48.68	0.0057159
48.69	0.0024959
48.7	-0.0012842
48.71	-0.0056843
48.72	-0.0097343
48.73	-0.012124
48.74	-0.012474
48.75	-0.011645
48.76	-0.010935
48.77	-0.010525
48.78	-0.0095547
48.79	-0.0073048
48.8	-0.0038948
48.81	0.00021513
48.82	0.0043751
48.83	0.007165
48.84	0.0079549
48.85	0.0078549
48.86	0.0080848
48.87	0.0091747
48.88	0.010245
48.89	0.0096646
48.9	0.0074246
48.91	0.0050245
48.92	0.0038144
48.93	0.0042144
48.94	0.0058743
48.95	0.0078542
48.96	0.0085342
48.97	0.0070341
48.98	0.0039741
48.99	0.00022399
49	-0.0033361
49.01	-0.0056661
49.02	-0.0063262
49.03	-0.0052763
49.04	-0.0023263
49.05	0.0023136
49.06	0.0074936
49.07	0.011653
49.08	0.013643
49.09	0.012983
49.1	0.010173
49.11	0.0065232
49.12	0.0036432
49.13	0.0022431
49.14	0.0013431
49.15	-0.00039703
49.16	-0.0027271
49.17	-0.0042872
49.18	-0.0047972
49.19	-0.0054373
49.2	-0.0068573
49.21	-0.0088974
49.22	-0.011097
49.23	-0.012268
49.24	-0.011278
49.25	-0.0085477
49.26	-0.0052177
49.27	-0.0015178
49.28	0.0021122
49.29	0.0045921
49.3	0.005502
49.31	0.0053619
49.32	0.0047719
49.33	0.0041518
49.34	0.0042218
49.35	0.0051017
49.36	0.0061116
49.37	0.0065616
49.38	0.0059515
49.39	0.0044114
49.4	0.0025714
49.41	0.0003213
49.42	-0.0028688
49.43	-0.0063488
49.44	-0.0082589
49.45	-0.0075089
49.46	-0.005289
49.47	-0.0030091
49.48	-0.00090914
49.49	0.00021079
49.5	-0.00065927
49.51	-0.0031293
49.52	-0.0058194
49.53	-0.0079095
49.54	-0.0095495
49.55	-0.01079
49.56	-0.0116
49.57	-0.01228
49.58	-0.013
49.59	-0.01365
49.6	-0.01387
49.61	-0.01333
49.62	-0.01225
49.63	-0.01018
49.64	-0.0067502
49.65	-0.0030403
49.66	0.000039681
49.67	0.0030096
49.68	0.0064995
49.69	0.010149
49.7	0.012859
49.71	0.013869
49.72	0.012669
49.73	0.0090592
49.74	0.0041792
49.75	-0.0004909
49.76	-0.004481
49.77	-0.007981
49.78	-0.011111
49.79	-0.013421
49.8	-0.014061
49.81	-0.012741
49.82	-0.010091
49.83	-0.0066514
49.84	-0.0027215
49.85	0.00072844
49.86	0.0030184
49.87	0.0046683
49.88	0.0063182
49.89	0.0081182
49.9	0.010358
49.91	0.013378
49.92	0.017168
49.93	0.021078
49.94	0.023538
