t (s)	ag (m/s^2)
85.06	0.0001242
85.08	-0.0004512
85.1	-0.0004653
85.12	-0.0002927
85.14	-0.0000826
85.16	-0.0008061
85.18	-0.000368
85.2	-0.0006019
85.22	-0.0013045
85.24	0.0001519
85.26	0.0005309
85.28	0.0003884
85.3	0.00054
85.32	0.0006819
85.34	0.000754
85.36	0.0010911
85.38	0.000838
85.4	0.000754
85.42	0.0001463
85.44	-0.0000969
85.46	-0.0000802
85.48	0.000396
85.5	0.0001397
85.52	-0.0000003
85.54	-0.0004241
85.56	0.0003567
85.58	0.0003234
85.6	0.0000861
85.62	0.0004794
85.64	0.0005719
85.66	0.0005709
85.68	0.0009357
85.7	0.0002066
85.72	0.0002548
85.74	-0.0001831
85.76	-0.0003937
85.78	0.0002254
85.8	0.0003282
85.82	-0.0006787
85.84	-0.0010643
85.86	0.0001104
85.88	0.0002761
85.9	0.0001555
85.92	0.0002126
85.94	-0.0004978
85.96	-0.000455
85.98	0.0000745
86	0.0001243
86.02	-0.0002798
86.04	-0.000322
86.06	-0.0000642
86.08	0.0002328
86.1	0.0004426
86.12	0.0003862
86.14	-0.0001154
86.16	0.0004953
86.18	0.0001161
86.2	0.0004601
86.22	-0.0000757
86.24	-0.000157
86.26	-0.0010158
86.28	-0.0010723
86.3	0.0002512
86.32	0.0003502
86.34	0.000329
86.36	0.0000427
86.38	-0.000223
86.4	0.0008712
86.42	0.0007073
86.44	0.0009551
86.46	0.0006412
86.48	0.0008343
86.5	0.0011429
86.52	0.0008011
86.54	0.0008328
86.56	0.0004613
86.58	0.0003968
86.6	0.0000864
86.62	-0.0000364
86.64	0.0004777
86.66	0.0004472
86.68	0.0005819
86.7	0.0002137
86.72	-0.000076
86.74	0.0000308
86.76	-0.0001055
86.78	-0.0003784
86.8	-0.0003052
86.82	-0.0002287
86.84	-0.0003038
86.86	-0.0001878
86.88	-0.0000442
86.9	0.0002761
86.92	-0.000213
86.94	-0.0000833
86.96	-0.0000284
86.98	0.0000962
87	-0.0003498
87.02	-0.000297
87.04	0.0003665
87.06	-0.000144
87.08	-0.0000109
87.1	-0.0005445
87.12	-0.0000305
87.14	0.0000612
87.16	0.0000418
87.18	-0.0005102
87.2	-0.0007118
87.22	0.000056
87.24	-0.0001582
87.26	0.0000116
87.28	0.0004024
87.3	-0.0002157
87.32	0.0002666
87.34	-0.0005485
87.36	-0.0003268
87.38	-0.0000678
87.4	-0.0003939
87.42	0.0001632
87.44	-0.0001441
87.46	-0.000394
87.48	-0.0004384
87.5	0.0000215
87.52	0.0000528
87.54	0.0005154
87.56	0.0003191
87.58	0.0000369
87.6	0.0005522
87.62	-0.0001276
87.64	0.000208
87.66	0.0005927
87.68	0.0002847
87.7	0.0000244
87.72	-0.0003508
87.74	-0.0004977
87.76	-0.0008682
87.78	-0.0002369
87.8	-0.0003727
87.82	-0.0002305
87.84	0.0001208
87.86	0.0002626
87.88	-0.0003141
87.9	-0.0001186
87.92	0.0006198
87.94	-0.0002892
87.96	0.0000654
87.98	-0.000148
88	-0.0003342
88.02	-0.0005091
88.04	-0.000623
88.06	0.0003515
88.08	0.0000135
88.1	-0.0008639
88.12	-0.0005934
88.14	-0.0001012
88.16	-0.000298
88.18	-0.0007433
88.2	-0.0002058
88.22	-0.0001931
88.24	-0.0007406
88.26	-0.0009831
88.28	-0.0007742
88.3	-0.0011713
88.32	-0.0009034
88.34	-0.00109
88.36	-0.0010394
88.38	-0.0004917
88.4	-0.0002609
88.42	-0.0006635
88.44	-0.0003064
88.46	0.0003333
88.48	0.0002119
88.5	0.0003272
88.52	0.0005069
88.54	0.0007692
88.56	0.0007046
88.58	0.0002273
88.6	0.0008366
88.62	-0.0011883
88.64	-0.0007411
88.66	0.0009789
88.68	0.0009092
88.7	0.0005993
88.72	-0.0011963
88.74	0.0013915
88.76	0.0003709
88.78	0.001025
88.8	0.000757
88.82	-0.0004119
88.84	0.0014934
88.86	0.0009877
88.88	0.0001588
88.9	0.0012191
88.92	-0.0008492
88.94	0.0000679
88.96	0.0004258
88.98	-0.0003438
89	-0.0003523
89.02	0.0000822
89.04	-0.0008735
89.06	-0.0006481
89.08	0.0010677
89.1	0.0001646
89.12	-0.0012228
89.14	-0.0001203
89.16	0.0003382
89.18	-0.0000371
89.2	-0.0003151
89.22	-0.0004931
89.24	0.0003211
89.26	-0.0000129
89.28	0.0009462
89.3	-0.0002448
89.32	0.0001128
89.34	0.0005205
89.36	-0.0002154
89.38	0.0003497
89.4	0.0006352
89.42	-0.0000308
89.44	0.0002227
89.46	0.0000393
89.48	-0.0000954
89.5	0.0000721
89.52	0.0006146
89.54	0.0000128
89.56	0.0003677
89.58	0.000553
89.6	-0.0001087
89.62	0.0002906
89.64	0.0006862
89.66	0.0001318
89.68	-0.0003761
89.7	0.0009688
89.72	0.0007552
89.74	-0.0002054
89.76	0.0005337
89.78	0.0000799
89.8	0.0009457
89.82	-0.0003431
89.84	0.0002503
89.86	0.0002881
89.88	0.0012065
89.9	-0.0004434
89.92	-0.0008295
89.94	0.000636
89.96	-0.000467
89.98	0.0004378
90	0.0011414
90.02	-0.0005374
90.04	-0.000053
90.06	-0.0005069
90.08	0.0004211
90.1	0.0010679
90.12	-0.0001861
90.14	-0.000077
90.16	-0.0003928
90.18	-0.001332
90.2	-0.0001319
90.22	-0.0016414
90.24	-0.0007053
90.26	0.0002095
90.28	-0.0000203
90.3	0.0026032
90.32	-0.0021887
90.34	-0.0010454
90.36	0.0014194
90.38	-0.0013527
90.4	-0.0007511
90.42	0.0001017
90.44	0.0004065
90.46	0.0001122
90.48	-0.0002891
90.5	0.0012315
90.52	-0.0015416
90.54	0.0003487
90.56	-0.0001133
90.58	-0.0003385
90.6	-0.0010458
90.62	0.0005934
90.64	0.0008783
90.66	-0.0011714
90.68	-0.0008309
90.7	-0.0009229
90.72	0.0010474
90.74	0.000564
90.76	-0.0000321
90.78	-0.0004537
90.8	0.0005543
90.82	-0.0001372
90.84	-0.0004382
90.86	0.0015869
90.88	0.0009883
90.9	0.000624
90.92	-0.0010218
90.94	0.0003216
90.96	0.0000862
90.98	-0.0011897
91	0.0000722
91.02	0.0006832
91.04	0.0005742
91.06	-0.0009432
91.08	-0.0005714
91.1	0.0002776
91.12	-0.0015821
91.14	0.0015356
91.16	-0.0013219
91.18	-0.0008408
91.2	0.0002055
91.22	0.0004152
91.24	0.0000104
91.26	-0.0003239
91.28	0.0005976
91.3	-0.0000853
91.32	-0.0001935
91.34	0.0000427
91.36	0.0003483
91.38	0.0003485
91.4	0.0000471
91.42	-0.0006742
91.44	0.0003254
91.46	-0.0003779
91.48	0.0005587
91.5	-0.0007898
91.52	0.0000891
91.54	-0.0008434
91.56	0.0002173
91.58	0.000514
91.6	-0.0000543
91.62	0.0009656
91.64	-0.0005154
91.66	0.0002052
91.68	0.0006555
91.7	-0.0006477
91.72	-0.0003283
91.74	0.0015455
91.76	-0.0003257
91.78	-0.0009
91.8	0.0008596
91.82	-0.00123
91.84	0.000687
91.86	-0.001545
91.88	0.0011738
91.9	-0.0003131
91.92	-0.000017
91.94	0.0000634
91.96	0.0001191
91.98	-0.0006109
92	0.0000221
92.02	0.0007607
92.04	-0.0004939
92.06	-0.000565
92.08	0.0009846
92.1	-0.0001697
92.12	-0.0002568
92.14	-0.0003876
92.16	0.0008791
92.18	-0.0003828
92.2	-0.0007235
92.22	0.0008861
92.24	-0.0001088
92.26	-0.0005001
92.28	0.0003995
92.3	-0.0005417
92.32	-0.0002066
92.34	-0.0002193
92.36	-0.0000088
92.38	-0.0001424
92.4	0.0002925
92.42	-0.0000082
92.44	0.0000943
92.46	0.0006492
92.48	-0.000542
92.5	0.0007834
92.52	-0.0001519
92.54	0.000087
92.56	0.0002734
92.58	0.0000396
92.6	0.0002403
92.62	-0.0006442
92.64	0.0002732
92.66	0.0008143
92.68	-0.0003552
92.7	-0.000289
92.72	-0.0012198
92.74	-0.0001452
92.76	-0.0002401
92.78	0.0004868
92.8	0.0003723
92.82	-0.0002603
92.84	-0.000294
92.86	0.0010501
92.88	0.0011861
92.9	-0.0005483
92.92	0.0003844
92.94	0.000592
92.96	0.0001718
92.98	0.0004849
93	-0.0007365
93.02	0.0002116
93.04	0.0005881
93.06	-0.0002637
93.08	-0.0000546
93.1	-0.0004828
93.12	-0.0001767
93.14	-0.0000184
93.16	0.0002487
93.18	-0.0001041
93.2	-0.0000551
93.22	0.0006197
93.24	-0.0004972
93.26	-0.0006554
93.28	0.0007034
93.3	-0.0008949
93.32	-0.0001428
93.34	0.0000358
93.36	0.0002752
93.38	-0.000439
93.4	-0.0010352
93.42	-0.0003216
93.44	-0.0009859
93.46	-0.0000619
93.48	0.001914
93.5	-0.0000292
93.52	-0.0010088
93.54	-0.0000356
93.56	-0.0016571
93.58	0.0004946
93.6	0.0006919
93.62	-0.0009621
93.64	0.0010844
93.66	-0.0001505
93.68	-0.0020574
93.7	0.0003662
93.72	0.0019893
93.74	0.0001026
93.76	-0.0013482
93.78	-0.0002025
93.8	0.001351
93.82	-0.0004068
93.84	-0.000369
93.86	0.0005095
93.88	0.0011319
93.9	0.000903
93.92	-0.0001907
93.94	-0.0005015
93.96	0.0001033
93.98	-0.0000931
94	0.0003013
94.02	0.0009793
94.04	-0.0013878
94.06	-0.0003984
94.08	0.0017183
94.1	0.0007983
94.12	-0.001525
94.14	0.0021587
94.16	0.000754
94.18	-0.0007748
94.2	0.0005151
94.22	-0.00008
94.24	0.0009629
94.26	-0.0006458
94.28	0.001135
94.3	-0.0018472
94.32	-0.0009449
94.34	0.0013093
94.36	-0.0012145
94.38	-0.0007231
94.4	0.0000618
94.42	-0.0008648
94.44	-0.0008435
94.46	-0.0006929
94.48	0.0000527
94.5	-0.0005493
94.52	0.0001899
94.54	0.0005331
94.56	-0.0000783
94.58	0.0006339
94.6	0.0001571
94.62	0.0009897
94.64	-0.0001459
94.66	-0.001198
94.68	0.0007585
94.7	0.0005153
94.72	0.0001819
94.74	-0.0003643
94.76	0.0003111
94.78	-0.0001115
94.8	0.0000494
94.82	-0.0005116
94.84	-0.0002434
94.86	0.0002724
94.88	-0.0002564
94.9	0.000262
94.92	-0.0002327
94.94	-0.0007913
94.96	0.0001978
94.98	0.000153
95	-0.0007033
95.02	-0.000258
95.04	-0.0000039
95.06	-0.000087
95.08	-0.0003619
95.1	-0.0003068
95.12	-0.0006985
95.14	0.0002995
95.16	-0.0003098
95.18	0.0003369
95.2	0.0008539
95.22	-0.0000375
95.24	0.0000256
95.26	0.0005556
95.28	-0.0003891
95.3	0.0010014
95.32	-0.0002848
95.34	0.0001885
95.36	0.000442
95.38	-0.001123
95.4	0.0008005
95.42	0.0005567
95.44	-0.0006302
95.46	0.0000077
95.48	0.0001054
95.5	-0.0000704
95.52	-0.0003765
95.54	-0.0001163
95.56	0.0000691
95.58	0.0002796
95.6	0.0003627
95.62	-0.0000674
95.64	-0.0004066
95.66	-0.0005515
95.68	0.0001476
95.7	0.0008097
95.72	0.0000986
95.74	-0.0000566
95.76	0.0010353
95.78	0.0008185
95.8	0.0004426
95.82	0.0003427
95.84	0.0002956
95.86	-0.0004097
95.88	0.0001377
95.9	0.0000464
95.92	0.0001331
95.94	0.000769
95.96	-0.0007897
95.98	-0.0002212
96	0.0005575
96.02	-0.0002656
96.04	0.0007658
96.06	-0.0006975
96.08	-0.0002815
96.1	0.0001575
96.12	0.0000109
96.14	-0.0001942
96.16	0.000316
96.18	-0.0000566
96.2	0.000263
96.22	0.0001568
96.24	-0.0002453
96.26	0.000227
96.28	0.0002625
96.3	-0.000435
96.32	-0.0004101
96.34	-0.0000572
96.36	-0.0001751
96.38	-0.0000803
96.4	-0.0001154
96.42	-0.0003024
96.44	-0.0001014
96.46	0.0004004
96.48	0.0005215
96.5	-0.000327
96.52	0.0000898
96.54	-0.0001858
96.56	0.0007747
96.58	0.0010319
96.6	0.0000629
96.62	0.0006671
96.64	-0.0004562
96.66	0.0000362
96.68	0.0005498
96.7	-0.0002165
96.72	-0.0000191
96.74	0.0003426
96.76	-0.0002523
96.78	-0.0004093
96.8	0.000998
96.82	-0.0001076
96.84	-0.0005495
96.86	0.0001592
96.88	-0.0001787
96.9	0.0000667
96.92	-0.0000357
96.94	-0.0001438
96.96	-0.0002249
96.98	-0.0003759
97	0.0001834
97.02	0.0001194
97.04	0.0000146
97.06	-0.0003691
97.08	-0.0004551
97.1	-0.0004425
97.12	0.0001773
97.14	-0.0003451
97.16	-0.0005578
97.18	-0.0001982
97.2	-0.0002529
97.22	-0.000069
97.24	-0.0003567
97.26	-0.0006605
97.28	-0.0002298
97.3	-0.0003891
97.32	-0.0003343
97.34	-0.0003786
97.36	-0.0005545
97.38	-0.0002097
97.4	-0.0003877
97.42	-0.0006171
97.44	-0.0001227
97.46	-0.0002101
97.48	0.0000443
97.5	-0.0002722
97.52	-0.0000022
97.54	-0.000231
97.56	0.0000924
97.58	-0.0000192
97.6	0.0000109
97.62	0.0001745
97.64	0.00005
97.66	-0.0000317
97.68	0.0003105
97.7	-0.0001252
97.72	0.0001205
97.74	-0.0005203
97.76	-0.0000971
97.78	0.0000015
97.8	0.0000947
97.82	-0.0003266
97.84	-0.0002061
97.86	0.0004808
97.88	-0.0001007
97.9	-0.0000807
97.92	0.000129
97.94	0.0003207
97.96	-0.0001615
97.98	-0.000104
98	0.0000408
98.02	0.0002701
98.04	0.0000464
98.06	0.0003583
98.08	0.0002775
98.1	0.0009015
98.12	-0.0000823
98.14	-0.0001549
98.16	0.0000805
98.18	-0.0002747
98.2	0.0000517
98.22	0.0001298
98.24	-0.0001688
98.26	0.0001805
98.28	0.000059
98.3	-0.0002638
98.32	0.000805
98.34	-0.0001994
98.36	0.0001407
98.38	0.0004815
98.4	0.0004436
98.42	0.0000419
98.44	0.0005498
98.46	0.0003602
98.48	0.00033
98.5	0.0005259
98.52	-0.0001974
98.54	0.0003852
98.56	0.0003825
98.58	0.0000243
98.6	0.0005614
98.62	0.0002385
98.64	0.0002362
98.66	-0.0000979
98.68	0.0004531
98.7	0.0001179
98.72	-0.0002248
98.74	0.0000404
98.76	-0.0004373
98.78	0.0000693
98.8	-0.0000255
98.82	-0.0003197
98.84	0.0002796
98.86	-0.0003844
98.88	0.0005649
98.9	-0.000011
98.92	-0.0001121
98.94	0.0001433
98.96	0.0001781
98.98	0.0007033
99	0.0001251
99.02	-0.0007444
99.04	0.0002476
99.06	-0.0000863
99.08	-0.0003609
99.1	0.0001646
99.12	0.0004594
99.14	0.0001578
99.16	0.0002807
99.18	-0.0004618
99.2	0.0005295
99.22	0.0004055
99.24	0.0004968
99.26	-0.0004339
99.28	0.0004563
99.3	0.0000502
99.32	-0.0011561
99.34	0.0002153
99.36	-0.0001905
99.38	-0.0001228
99.4	0.0000867
99.42	0.0000019
99.44	0.0004269
99.46	-0.0006342
99.48	0.0004956
99.5	-0.0006751
99.52	0.0003658
99.54	0.0004223
99.56	-0.0005129
99.58	-0.0004902
99.6	0.000164
99.62	-0.0005153
99.64	0.0003015
99.66	0.0002528
99.68	0.0001214
99.7	0.0006209
99.72	-0.0002808
99.74	0.000514
99.76	-0.000397
99.78	-0.0005913
99.8	-0.0006578
99.82	0.0004299
99.84	-0.0000741
99.86	-0.000172
99.88	-0.0001227
99.9	-0.0008774
99.92	-0.0003751
99.94	-0.00022
99.96	0.0000281
99.98	0.0000475
100	-0.0009006
100.02	0.00021
100.04	-0.0002262
100.06	-0.0000793
100.08	0.0000995
100.1	0.0000827
100.12	0.0002698
100.14	-0.0007602
100.16	-0.0002163
100.18	-0.0000197
100.2	-0.000528
100.22	-0.0005172
100.24	-0.0003566
100.26	0.0000319
100.28	-0.0001576
100.3	-0.0000344
100.32	-0.0000021
100.34	-0.0003705
100.36	-0.000057
100.38	0.0003009
100.4	0.0002727
100.42	-0.0008912
100.44	-0.0007968
100.46	0.0004502
100.48	0.0000905
100.5	0.0000285
100.52	-0.000948
100.54	0.0004808
100.56	-0.000919
100.58	0.00106
100.6	-0.0001945
100.62	-0.0010964
100.64	0.0001717
100.66	0.000597
100.68	0.0000282
100.7	-0.0006699
100.72	0.0005401
100.74	-0.0007631
100.76	0.0005495
100.78	0.0001289
100.8	-0.0002583
100.82	0.0000804
100.84	0.000223
100.86	-0.0010434
100.88	0.0004844
100.9	-0.0004656
100.92	-0.0001269
100.94	0.0002259
100.96	-0.0001809
100.98	-0.0003605
101	0.0003606
101.02	-0.0002947
101.04	0.0001634
101.06	0.0002028
101.08	0.0003384
101.1	0.0001974
101.12	0.0000518
101.14	0.0000945
101.16	-0.0002151
101.18	0.0003594
101.2	0.0001891
101.22	-0.0002541
101.24	0.0007199
101.26	-0.0007848
101.28	0.0001634
101.3	0.0004054
101.32	0.0001909
101.34	-0.0000519
101.36	0.0005935
101.38	0.0006844
101.4	-0.0007313
101.42	0.0008416
101.44	0.0008504
101.46	-0.0010908
101.48	0.0010048
101.5	-0.0004284
101.52	0.0000021
101.54	0.0004035
101.56	0.0000875
101.58	-0.0002707
101.6	-0.0002325
101.62	0.0005515
101.64	0.000146
101.66	-0.0006382
101.68	0.0004337
101.7	0.0007894
101.72	-0.000654
101.74	0.000024
101.76	0.0006683
101.78	-0.0004218
101.8	0.0000172
101.82	0.0001662
101.84	0.0001694
101.86	0.0002165
101.88	0.0003883
101.9	0.0000484
101.92	0.0003118
101.94	0.0005535
101.96	0.0001395
101.98	-0.0001161
102	0.000115
102.02	-0.0005474
102.04	0.0016962
102.06	0.0029037
102.08	-0.0032496
102.1	0.0002171
102.12	0.0008452
102.14	-0.0009712
102.16	0.000912
102.18	0.0001829
102.2	-0.0005709
102.22	-0.0020712
102.24	0.00195
102.26	0.0023518
102.28	-0.0023428
102.3	-0.0013772
102.32	0.0026971
102.34	0.0011482
102.36	-0.0016215
102.38	-0.0008165
102.4	0.0001509
102.42	0.000159
102.44	0.0010012
102.46	-0.0011427
102.48	0.0016901
102.5	0.0006133
102.52	-0.0019004
102.54	0.0003203
102.56	0.0015055
102.58	0.0003643
102.6	-0.0004841
102.62	-0.0008084
102.64	0.0003972
102.66	0.0001269
102.68	0.0008162
102.7	0.000104
102.72	-0.0002936
102.74	0.0000757
102.76	-0.0003055
102.78	-0.0014717
102.8	0.0003465
102.82	0.0006165
102.84	0.0001357
102.86	-0.0002646
102.88	-0.000084
102.9	-0.0002075
102.92	0.0007022
102.94	-0.0000587
102.96	-0.0002815
102.98	0.0008808
103	-0.0007336
103.02	-0.0011443
103.04	0.0003323
103.06	-0.0001684
103.08	0.0000442
103.1	0.0000386
103.12	-0.0000892
103.14	-0.0014033
103.16	0.000385
103.18	0.0004395
103.2	0.0000337
103.22	-0.0008873
103.24	0.0000158
103.26	-0.0003151
103.28	-0.0001446
103.3	0.000716
103.32	-0.0002726
103.34	-0.0009729
103.36	-0.0003109
103.38	-0.0000809
103.4	-0.0005229
103.42	-0.0000287
103.44	0.0002137
103.46	-0.0001953
103.48	-0.0003642
103.5	0.0000046
103.52	-0.0000897
103.54	-0.0000621
103.56	-0.0001856
103.58	-0.0002723
103.6	-0.0003382
103.62	0.0000335
103.64	-0.0004942
103.66	0.0000892
103.68	0.000347
103.7	-0.0005425
103.72	0.0000902
103.74	-0.0001171
103.76	-0.0002532
103.78	-0.0005161
103.8	-0.0001813
103.82	-0.0002485
103.84	-0.0000097
103.86	0.0001994
103.88	-0.0002805
103.9	0.0003694
103.92	-0.0003146
103.94	-0.000324
103.96	-0.0007217
103.98	0.0000866
104	0.0001299
104.02	-0.0000696
104.04	0.0000025
104.06	-0.0006286
104.08	-0.0000714
104.1	0.0005804
104.12	-0.0001323
104.14	0.0004293
104.16	-0.0002695
104.18	0.0002601
104.2	0.0000479
104.22	0.0000671
104.24	-0.0003195
104.26	0.000227
104.28	0.0008351
104.3	-0.0000801
104.32	0.0000849
104.34	0.0003745
104.36	-0.0000057
104.38	-0.000253
104.4	-0.0001671
104.42	0.0001399
104.44	0.0002059
104.46	0.0001874
104.48	-0.0000562
104.5	-0.0000791
104.52	-0.0000703
104.54	-0.0003069
104.56	0.0000266
104.58	0.0000227
104.6	0.0000371
104.62	0.0002564
104.64	-0.0001608
104.66	0.00042
104.68	0.0003143
104.7	0.0003227
104.72	0.0000281
104.74	0.0002215
104.76	0.00041
104.78	0.0004076
104.8	0.0000438
104.82	-0.000073
104.84	0.0006724
104.86	0.0002338
104.88	0.0000742
104.9	0.0002206
104.92	0.0002525
104.94	-0.0001636
104.96	0.0001524
104.98	0.0004378
105	-0.000402
105.02	0.0000053
105.04	-0.0000282
105.06	0.0004051
105.08	0.0002808
105.1	0.0000376
105.12	0.0002004
105.14	-0.0005654
105.16	0.0002055
105.18	0.000227
105.2	0.0002851
105.22	0.0001993
105.24	0.0000581
105.26	-0.0002264
105.28	-0.0002241
105.3	0.0001645
105.32	-0.0001709
105.34	-0.0005633
105.36	0.0001377
105.38	-0.0002947
105.4	0.0001664
105.42	-0.0002164
105.44	0.0001387
105.46	0.0002469
105.48	-0.000107
105.5	0.0006153
105.52	0.0000354
105.54	0.0003009
105.56	0.0003061
105.58	-0.0001924
105.6	0.0000929
105.62	-0.0003811
105.64	-0.0000067
105.66	-0.0002244
105.68	-0.0000715
105.7	-0.0000922
105.72	-0.0001161
105.74	-0.0001114
105.76	0.0000605
105.78	0.0000862
105.8	-0.0001142
105.82	0.000084
105.84	-0.0000996
105.86	0.0003687
105.88	0.0001168
105.9	0.0000177
105.92	0.0003304
105.94	-0.0002317
105.96	0.0003671
105.98	-0.0000484
106	0.0003779
106.02	-0.0000523
106.04	0.0002047
106.06	0.0003258
106.08	-0.000283
106.1	-0.0000812
106.12	-0.0000693
106.14	0.0002367
106.16	0.0001698
106.18	-0.0000809
106.2	-0.0000174
106.22	-0.0001405
106.24	-0.0001439
106.26	-0.0002283
106.28	-0.0002505
106.3	-0.0001908
106.32	-0.0001379
106.34	-0.0000468
106.36	0.0001294
106.38	-0.0002015
106.4	0.0001181
106.42	0.0000476
106.44	-0.0001526
106.46	-0.0002558
106.48	0.0001526
106.5	-0.0000861
106.52	-0.0000556
106.54	-0.0000989
106.56	0.0001424
106.58	0.0000625
106.6	-0.000199
106.62	0.0001913
106.64	-0.0002722
106.66	-0.0002943
106.68	-0.0001542
106.7	-0.0001992
106.72	-0.0001811
106.74	0.0001321
106.76	-0.000064
106.78	-0.0000028
106.8	-0.0001676
106.82	0.0000331
106.84	-0.0002544
106.86	-0.000201
106.88	-0.0000309
106.9	-0.0000546
106.92	-0.0000761
106.94	-0.0002876
106.96	0.0000628
106.98	-0.0001572
107	-0.000149
107.02	-0.0003388
107.04	-0.0002516
107.06	-0.0001671
107.08	-0.0003375
107.1	-0.0002326
107.12	-0.0002193
107.14	-0.0000009
107.16	-0.0001228
107.18	-0.0002617
107.2	-0.0001081
107.22	-0.0001505
107.24	0.0000351
107.26	-0.0001737
107.28	0.0000354
107.3	-0.0001698
107.32	-0.0000585
107.34	0.0001777
107.36	-0.0001935
107.38	0.0000596
107.4	-0.0005858
107.42	-0.0003159
107.44	0.0008249
107.46	-0.0005266
107.48	-0.0009026
107.5	-0.0000269
107.52	0.0004347
107.54	0.0001228
107.56	-0.000727
107.58	-0.0000308
107.6	-0.0000174
107.62	-0.0001404
107.64	0.0000549
107.66	-0.0004676
107.68	-0.0001271
107.7	0.0003343
107.72	-0.0002902
107.74	0.0004818
107.76	0.0001517
107.78	-0.0002917
107.8	0.0000708
107.82	0.0007402
107.84	0.0000477
107.86	0.0000763
107.88	0.0004608
107.9	0.0000813
107.92	0.0002446
107.94	0.0007823
107.96	-0.0001267
107.98	0.0003144
108	0.0001729
108.02	0.0003935
108.04	0.0003263
108.06	0.000448
108.08	0.0005603
108.1	0.0000476
108.12	0.0001937
108.14	0.0007133
108.16	0.0002928
108.18	0.0003353
108.2	0.0000309
108.22	-0.0000305
108.24	0.0004482
108.26	-0.0000057
108.28	0.0002941
108.3	0.0004744
108.32	-0.0002861
108.34	0.0002128
108.36	0.0001286
108.38	0.0004043
108.4	0.000447
108.42	-0.0008712
108.44	0.0009255
108.46	-0.0001483
108.48	0.000219
108.5	0.0000946
108.52	-0.0001144
108.54	0.0001042
108.56	-0.0000068
108.58	0.0001948
108.6	-0.0000734
108.62	-0.0001939
108.64	0.000098
108.66	0.0000504
108.68	-0.0000859
108.7	-0.0005018
108.72	0.000233
108.74	-0.000277
108.76	-0.0000442
108.78	0.0001331
108.8	-0.0003957
108.82	0.0003808
108.84	0.0002526
108.86	-0.0004567
108.88	0.0002177
108.9	-0.0000484
108.92	-0.0002562
108.94	-0.0000149
108.96	-0.0003379
108.98	0.0001101
109	0.0003143
109.02	-0.0001102
109.04	0.0000344
109.06	0.0002159
109.08	-0.0006935
109.1	-0.0006413
109.12	0.0007013
109.14	-0.0004136
109.16	-0.001406
109.18	-0.0000228
109.2	0.0012016
109.22	0.0007274
109.24	-0.0001494
109.26	-0.0011768
109.28	0.0003166
109.3	-0.0001331
109.32	0.0003474
109.34	0.0014008
109.36	-0.0009123
109.38	0.0001174
109.4	-0.0007228
109.42	0.0005025
109.44	0.000289
109.46	-0.0009425
109.48	0.0004698
109.5	-0.000152
109.52	-0.0005185
109.54	-0.0005498
109.56	0.0001823
109.58	0.0001706
109.6	0.0000901
109.62	0.0008823
109.64	-0.0015163
109.66	-0.0001354
109.68	0.0005505
109.7	-0.0010097
109.72	0.0006474
109.74	-0.0005501
109.76	-0.0002283
109.78	0.0011896
109.8	-0.0010113
109.82	-0.001389
109.84	0.0010184
109.86	0.0015509
109.88	-0.000693
109.9	-0.000936
109.92	-0.0005217
109.94	-0.0002684
109.96	0.0004785
109.98	-0.0004607
110	-0.0004062
110.02	-0.0010828
110.04	-0.0000144
110.06	0.0000679
110.08	-0.0000633
110.1	-0.0003036
110.12	-0.000135
110.14	0.0001504
110.16	-0.0005281
110.18	0.0006823
110.2	0.0004242
110.22	-0.0007853
110.24	0.0004743
110.26	-0.0000713
110.28	-0.0003052
110.3	0.0001137
110.32	-0.0000002
110.34	0.0001876
110.36	-0.0005312
110.38	0.0004213
110.4	0.0014224
110.42	-0.0009542
110.44	-0.0000047
110.46	0.0009845
110.48	-0.0003666
110.5	0.0001715
110.52	-0.0000876
110.54	0.0004978
110.56	0.0000026
110.58	-0.000226
110.6	-0.0001445
110.62	0.0009341
110.64	0.0007347
110.66	0.0001555
110.68	-0.0008967
110.7	0.0004012
110.72	0.0004978
110.74	0.0000071
110.76	0.0001917
110.78	0.0002019
110.8	0.0005898
110.82	-0.0010314
110.84	0.0008712
110.86	-0.0002105
110.88	-0.000386
110.9	-0.0000361
110.92	0.0003598
110.94	0.0007898
110.96	-0.0001287
110.98	-0.0001399
111	0.000015
111.02	0.0001263
111.04	0.0002696
111.06	-0.0001169
111.08	0.0002609
111.1	-0.0004511
111.12	0.000374
111.14	0.0002371
111.16	0.0001944
111.18	-0.0003986
111.2	-0.0002608
111.22	0.0001682
111.24	-0.0002823
111.26	0.0002201
111.28	-0.0001289
111.3	0.0000832
111.32	0.0000713
111.34	-0.0003857
111.36	0.0003546
111.38	0.000109
111.4	0.0000163
111.42	0.0000746
111.44	0.000053
111.46	-0.0002457
111.48	0.0000589
111.5	-0.0001934
111.52	-0.0003039
111.54	-0.0000537
111.56	0.0000459
111.58	0.0001149
111.6	-0.0002497
111.62	-0.000349
111.64	0.0000064
111.66	-0.0003087
111.68	-0.0002644
111.7	0.0001325
111.72	-0.0003821
111.74	-0.0000647
111.76	-0.0003409
111.78	0.0000564
111.8	0.0001458
111.82	0.0000549
111.84	-0.0000714
111.86	-0.0004858
111.88	0.0002439
111.9	-0.000275
111.92	-0.0005287
111.94	-0.0003135
111.96	-0.0002138
111.98	-0.0001198
112	-0.0000521
112.02	-0.0001706
112.04	0.0003055
