t (s)	ag (m/s^2)
0	0.06493
0.02	0.07023
0.04	0.08016
0.06	0.07366
0.08	0.05406
0.1	0.04239
0.12	0.01783
0.14	0.00445
0.16	0.00827
0.18	0.023
0.2	0.04466
0.22	0.04387
0.24	0.02119
0.26	0.02214
0.28	0.00747
0.3	0.01613
0.32	0.04575
0.34	0.04552
0.36	0.03439
0.38	0.02554
0.4	0.02583
0.42	0.09003
0.44	0.18219
0.46	0.21078
0.48	0.2371
0.5	0.26693
0.52	0.28677
0.54	0.22748
0.56	0.17488
0.58	0.09283
0.6	0.09652
0.62	0.1685
0.64	0.23231
0.66	0.25177
0.68	0.23147
0.7	0.34489
0.72	0.28473
0.74	-0.10917
0.76	-0.54484
0.78	-0.73805
0.8	-0.65656
0.82	-0.50893
0.84	-0.56024
0.86	-0.6302
0.88	-0.46339
0.9	-0.18096
0.92	0.09184
0.94	0.21319
0.96	0.13896
0.98	0.41787
1	0.80886
1.02	1.10191
1.04	1.09389
1.06	0.79395
1.08	0.66135
1.1	0.587
1.12	0.40466
1.14	0.12013
1.16	-0.23152
1.18	-0.5128
1.2	-0.30605
1.22	-0.52584
1.24	-0.78732
1.26	-0.9351
1.28	-0.7863
1.3	-0.68281
1.32	-0.67981
1.34	-0.7542
1.36	-0.5903
1.38	0.15192
1.4	0.08976
1.42	-0.03674
1.44	0.08651
1.46	0.06707
1.48	0.01521
1.5	0.25884
1.52	0.28567
1.54	0.36579
1.56	0.44004
1.58	0.81081
1.6	0.89158
1.62	0.30825
1.64	0.19582
1.66	-0.01612
1.68	-0.5888
1.7	-0.92314
1.72	-0.38073
1.74	-0.085
1.76	-0.44175
1.78	-0.67241
1.8	-0.83983
1.82	-1.28121
1.84	-1.38428
1.86	-0.65139
1.88	0.60832
1.9	1.26335
1.92	0.96737
1.94	0.8109
1.96	0.44502
1.98	-0.0593
2	-0.10641
2.02	0.37271
2.04	0.74055
2.06	0.90035
2.08	0.74038
2.1	0.35944
2.12	0.09441
2.14	-0.10479
2.16	-0.08064
2.18	-0.06058
2.2	0.04731
2.22	0.3577
2.24	0.66033
2.26	0.63751
2.28	0.3288
2.3	0.09079
2.32	-0.07394
2.34	0.01106
2.36	0.21025
2.38	0.1934
2.4	0.19365
2.42	0.06185
2.44	-0.01412
2.46	-0.04995
2.48	-0.2796
2.5	-1.00727
2.52	-1.86726
2.54	-2.51156
2.56	-2.9291
2.58	-3.28253
2.6	-3.69218
2.62	-4.3815
2.64	-4.84746
2.66	-4.39122
2.68	-2.65233
2.7	0.00727
2.72	-0.31256
2.74	-1.57946
2.76	-2.82408
2.78	-3.21283
2.8	-4.53173
2.82	-4.32651
2.84	-4.62578
2.86	-4.04973
2.88	-4.78137
2.9	-3.91807
2.92	-4.83766
2.94	-0.48645
2.96	14.16176
2.98	13.85844
3	14.68297
3.02	12.62674
3.04	5.37414
3.06	-1.91025
3.08	-4.20275
3.1	-2.42457
3.12	-2.86102
3.14	-3.17568
3.16	-3.42231
3.18	-3.28076
3.2	1.09978
3.22	4.15502
3.24	2.06088
3.26	3.20995
3.28	0.20395
3.3	-1.22373
3.32	-1.66895
3.34	-1.74155
3.36	-0.51371
3.38	0.36429
3.4	0.77904
3.42	-0.46195
3.44	-0.91481
3.46	-1.23969
3.48	-0.16522
3.5	2.155
3.52	1.28053
3.54	-0.47444
3.56	-0.21369
3.58	0.59056
3.6	1.14567
3.62	1.06358
3.64	0.78978
3.66	0.56305
3.68	0.06749
3.7	-0.6945
3.72	-1.69394
3.74	-2.07453
3.76	-1.44792
3.78	-0.0428
3.8	1.21482
3.82	1.89774
3.84	2.50841
3.86	1.92989
3.88	1.45442
3.9	1.57607
3.92	0.81162
3.94	-0.09023
3.96	-0.20562
3.98	0.40354
4	0.79541
4.02	0.56925
4.04	0.02344
4.06	0.19202
4.08	0.85425
4.1	1.34036
4.12	1.07346
4.14	-0.36638
4.16	-1.63959
4.18	-1.77623
4.2	0.37342
4.22	1.55552
4.24	1.09479
4.26	0.72999
4.28	1.30022
4.3	1.78319
4.32	2.46469
4.34	2.19841
4.36	0.06204
4.38	-1.25952
4.4	-2.22208
4.42	-0.40616
4.44	2.2729
4.46	3.88461
4.48	2.72792
4.5	0.72643
4.52	-0.30226
4.54	-1.5782
4.56	-2.01345
4.58	-1.82649
4.6	-1.08783
4.62	0.04591
4.64	1.05517
4.66	1.45046
4.68	1.21323
4.7	0.35925
4.72	0.03937
4.74	-0.49731
4.76	-1.30544
4.78	-1.74981
4.8	-0.46584
4.82	0.54964
4.84	1.26076
4.86	0.67779
4.88	-0.15939
4.9	0.69448
4.92	2.12506
4.94	2.9532
4.96	1.87233
4.98	0.92106
5	0.343
5.02	-0.68085
5.04	-1.97915
5.06	-3.08488
5.08	-1.91073
5.1	2.78875
5.12	3.90672
5.14	2.90662
5.16	1.43788
5.18	0.45255
5.2	0.51921
5.22	0.41184
5.24	0.30137
5.26	-0.37986
5.28	-1.01117
5.3	-1.10896
5.32	0.34697
5.34	1.02129
5.36	0.99084
5.38	0.08614
5.4	-0.49519
5.42	-0.62306
5.44	-0.9784
5.46	-1.43956
5.48	-1.58039
5.5	-1.1888
5.52	-1.04276
5.54	0.33721
5.56	1.94276
5.58	2.49267
5.6	1.30648
5.62	0.1371
5.64	-0.19798
5.66	-0.30562
5.68	0.34666
5.7	0.33508
5.72	-0.67991
5.74	-0.80716
5.76	0.59513
5.78	0.35232
5.8	-0.61721
5.82	-1.36286
5.84	-2.04393
5.86	-2.3056
5.88	-0.24476
5.9	1.59714
5.92	1.32889
5.94	0.871
5.96	-0.75613
5.98	-2.4749
6	-3.30375
6.02	-2.6895
6.04	-0.55868
6.06	0.38816
6.08	-0.00725
6.1	-0.54721
6.12	-0.95207
6.14	-0.40563
6.16	-0.23867
6.18	0.33136
6.2	0.30688
6.22	-0.38228
6.24	-1.08145
6.26	-1.0646
6.28	-0.76765
6.3	-1.11807
6.32	-1.5288
6.34	-0.92584
6.36	1.19767
6.38	2.65264
6.4	3.032
6.42	0.69667
6.44	-1.2232
6.46	-1.68965
6.48	-1.47206
6.5	-1.67345
6.52	-1.55503
6.54	0.03293
6.56	2.41134
6.58	3.0497
6.6	0.06687
6.62	-1.79229
6.64	-2.63866
6.66	-2.2089
6.68	-1.16119
6.7	0.63162
6.72	2.91357
6.74	4.07326
6.76	2.1841
6.78	0.01783
6.8	-0.3882
6.82	-0.84557
6.84	-1.10642
6.86	-1.46324
6.88	-0.73635
6.9	1.06475
6.92	2.96827
6.94	3.14953
6.96	1.10899
6.98	-0.52737
7	-1.10227
7.02	-0.1781
7.04	0.88319
7.06	0.35435
7.08	-0.49279
7.1	-1.16295
7.12	-1.11654
7.14	-1.042
7.16	-1.58276
7.18	-2.19508
7.2	-2.0412
7.22	1.62365
7.24	3.27175
7.26	4.34733
7.28	2.48688
7.3	-1.17784
7.32	-2.96565
7.34	-3.9647
7.36	-3.77896
7.38	-1.99008
7.4	1.86717
7.42	2.82784
7.44	1.92307
7.46	-0.25285
7.48	-1.25107
7.5	-0.64706
7.52	1.02789
7.54	2.17367
7.56	1.12633
7.58	-0.12772
7.6	-0.34318
7.62	-0.49872
7.64	-0.20141
7.66	-0.05763
7.68	-0.1698
7.7	-0.1521
7.72	-0.13508
7.74	0.38879
7.76	1.29594
7.78	1.74924
7.8	0.80373
7.82	-0.50404
7.84	-1.33715
7.86	-1.56782
7.88	-0.65602
7.9	0.25008
7.92	0.69953
7.94	0.89739
7.96	0.79293
7.98	0.7048
8	0.3694
8.02	0.03011
8.04	-0.16794
8.06	-0.46924
8.08	-0.25193
8.1	0.2949
8.12	0.41564
8.14	0.22747
8.16	-0.04861
8.18	0.12989
8.2	0.18707
8.22	-0.30462
8.24	-0.78622
8.26	-1.16658
8.28	-1.56223
8.3	-1.86026
8.32	-2.02928
8.34	-1.7291
8.36	-0.82342
8.38	-0.18431
8.4	0.15744
8.42	0.56821
8.44	0.72908
8.46	0.64704
8.48	0.19003
8.5	-0.24315
8.52	-0.14006
8.54	0.04206
8.56	0.07844
8.58	0.03039
8.6	0.04895
8.62	0.02181
8.64	0.22848
8.66	0.70849
8.68	0.86636
8.7	0.34374
8.72	-0.18687
8.74	-0.26619
8.76	-0.29339
8.78	-0.50731
8.8	-0.76406
8.82	-0.96106
8.84	-0.7624
8.86	-0.48925
8.88	-0.57708
8.9	-0.64169
8.92	-0.4019
8.94	0.29464
8.96	1.03232
8.98	1.09774
9	0.42179
9.02	0.03272
9.04	-0.11537
9.06	-0.46222
9.08	-0.49659
9.1	0.06233
9.12	0.26407
9.14	0.1444
9.16	0.3295
9.18	0.39282
9.2	0.18684
9.22	0.15552
9.24	0.20809
9.26	0.29454
9.28	0.0726
9.3	-0.34522
9.32	0.10108
9.34	0.66085
9.36	0.6842
9.38	0.61652
9.4	0.25332
9.42	-0.00266
9.44	-0.0834
9.46	0.02304
9.48	0.20282
9.5	0.09521
9.52	0.06292
9.54	0.23346
9.56	0.45533
9.58	0.35587
9.6	0.20115
9.62	0.1569
9.64	0.11763
9.66	0.15095
9.68	0.26089
9.7	0.30219
9.72	0.06899
9.74	-0.112
9.76	-0.21919
9.78	-0.05495
9.8	0.33615
9.82	0.54365
9.84	0.60138
9.86	0.31531
9.88	0.09498
9.9	0.11516
9.92	0.14515
9.94	0.07201
9.96	0.00966
9.98	0.20367
10	0.46666
10.02	0.61332
10.04	0.46967
10.06	0.20815
10.08	0.07561
10.1	-0.01923
10.12	-0.12399
10.14	-0.0519
10.16	0.08347
10.18	0.03434
10.2	-0.0321
10.22	-0.09355
10.24	0.00579
10.26	0.21877
10.28	0.34377
10.3	0.21572
10.32	-0.10204
10.34	-0.28675
10.36	-0.36497
10.38	-0.40363
10.4	-0.23635
10.42	-0.06828
10.44	-0.06603
10.46	-0.18436
10.48	-0.36102
10.5	-0.44756
10.52	-0.4632
10.54	-0.40759
10.56	-0.29244
10.58	-0.18029
10.6	-0.17291
10.62	-0.21031
10.64	-0.25251
10.66	-0.35129
10.68	-0.38082
10.7	-0.28058
10.72	-0.20364
10.74	-0.16442
10.76	-0.14342
10.78	-0.13952
10.8	-0.19431
10.82	-0.21546
10.84	-0.17037
10.86	-0.19078
10.88	-0.27061
10.9	-0.24948
10.92	-0.11907
10.94	-0.06689
10.96	-0.12039
10.98	-0.17678
11	-0.12448
11.02	-0.09067
11.04	-0.19733
11.06	-0.32038
11.08	-0.28902
11.1	-0.05834
11.12	0.07813
11.14	0.07259
11.16	0.02476
11.18	0.01116
11.2	0.05011
11.22	0.07875
11.24	0.07258
11.26	0.00758
11.28	-0.08148
11.3	-0.18401
11.32	-0.27608
11.34	-0.27527
11.36	-0.08636
11.38	0.11203
11.4	0.17706
11.42	0.15562
11.44	0.08135
11.46	0.02086
11.48	0.01116
11.5	-0.00299
11.52	0.07836
11.54	0.20375
11.56	0.22212
11.58	0.22557
11.6	0.20245
11.62	0.16836
11.64	0.13719
11.66	0.12304
11.68	0.18436
11.7	0.20845
11.72	0.15034
11.74	0.12885
11.76	0.17003
11.78	0.18449
11.8	0.12735
11.82	0.03817
11.84	0.03905
11.86	0.12515
11.88	0.15211
11.9	0.15382
11.92	0.15495
11.94	0.12698
11.96	-0.01285
11.98	-0.16051
12	-0.19714
12.02	-0.09353
12.04	-0.01257
12.06	-0.04678
12.08	-0.11425
12.1	-0.06388
12.12	0.1742
12.14	0.26217
12.16	0.21308
12.18	0.1822
12.2	0.13851
12.22	0.03199
12.24	-0.08296
12.26	-0.15128
12.28	-0.16837
12.3	-0.08632
12.32	0.16205
12.34	0.28445
12.36	0.16791
12.38	0.04592
12.4	0.04467
12.42	0.1325
12.44	0.17727
12.46	0.0576
12.48	-0.13384
12.5	-0.19449
12.52	-0.13101
12.54	-0.03655
12.56	0.00813
12.58	-0.01817
12.6	-0.1191
12.62	-0.18992
12.64	-0.18993
12.66	-0.19431
12.68	-0.24598
12.7	-0.10853
12.72	0.0598
12.74	0.04634
12.76	0.04021
12.78	0.11596
12.8	0.05949
12.82	-0.13317
12.84	-0.17033
12.86	-0.11202
12.88	-0.10274
12.9	-0.14118
12.92	-0.15921
12.94	-0.22988
12.96	-0.30555
12.98	-0.41851
13	-0.22634
13.02	0.04751
13.04	0.07963
13.06	0.11799
13.08	0.04885
13.1	-0.1837
13.12	-0.39841
13.14	-0.42561
13.16	-0.3595
13.18	-0.1095
13.2	0.01367
13.22	-0.00242
13.24	0.00974
13.26	-0.04213
13.28	-0.08376
13.3	-0.17176
13.32	-0.27697
13.34	-0.22902
13.36	-0.09347
13.38	-0.01316
13.4	0.0117
13.42	-0.00285
13.44	-0.02721
13.46	0.00133
13.48	0.05128
13.5	0.06344
13.52	0.13022
13.54	0.24216
13.56	0.26478
13.58	0.00037
13.6	-0.28852
13.62	-0.12881
13.64	0.20628
13.66	0.26799
13.68	0.18115
13.7	0.11074
13.72	0.08727
13.74	0.05836
13.76	-0.02163
13.78	-0.11331
13.8	-0.17335
13.82	-0.04173
13.84	0.18298
13.86	0.197
13.88	0.07289
13.9	-0.01687
13.92	-0.01073
13.94	0.02486
13.96	0.00736
13.98	-0.04378
14	0.04108
14.02	0.21287
14.04	0.20279
14.06	-0.02058
14.08	-0.14497
14.1	-0.08822
14.12	0.01696
14.14	0.22829
14.16	0.27887
14.18	0.2299
14.2	0.23903
14.22	0.17484
14.24	0.08854
14.26	0.01767
14.28	0.07232
14.3	0.17007
14.32	0.04255
14.34	-0.11644
14.36	-0.28144
14.38	-0.19301
14.4	0.10427
14.42	0.09708
14.44	-0.18249
14.46	-0.38556
14.48	-0.4306
14.5	-0.36451
14.52	0.01058
14.54	0.44992
14.56	0.45939
14.58	-0.00993
14.6	-0.43688
14.62	-0.32385
14.64	0.1808
14.66	0.5483
14.68	0.45945
14.7	-0.07305
14.72	-0.49424
14.74	-0.28401
14.76	-0.036
14.78	-0.26588
14.8	-0.48467
14.82	-0.19771
14.84	0.35539
14.86	0.3651
14.88	-0.03921
14.9	-0.16113
14.92	0.09967
14.94	0.23905
14.96	0.04969
14.98	-0.06561
15	0.13445
15.02	0.12526
15.04	-0.14721
15.06	-0.25158
15.08	-0.1182
15.1	0.00102
15.12	-0.00476
15.14	0.09302
15.16	0.19256
15.18	0.26368
15.2	0.36358
15.22	0.2101
15.24	-0.07413
15.26	-0.30039
15.28	-0.40223
15.3	-0.35078
15.32	-0.23145
15.34	0.05685
15.36	0.21492
15.38	0.05757
15.4	-0.06634
15.42	-0.00806
15.44	0.49306
15.46	0.71487
15.48	0.0829
15.5	-0.56286
15.52	-0.60387
15.54	-0.20528
15.56	-0.04194
15.58	-0.07931
15.6	-0.1419
15.62	-0.05638
15.64	0.22425
15.66	0.47349
15.68	0.33837
15.7	-0.01265
15.72	-0.36288
15.74	-0.5427
15.76	-0.38856
15.78	-0.0955
15.8	0.21044
15.82	0.28641
15.84	0.16307
15.86	0.07946
15.88	0.23719
15.9	0.31945
15.92	0.10356
15.94	-0.20768
15.96	-0.35296
15.98	-0.37949
16	-0.13926
16.02	0.09757
16.04	0.07991
16.06	0.04772
16.08	0.03307
16.1	0.16413
16.12	0.21091
16.14	0.30939
16.16	0.4882
16.18	0.62925
16.2	0.7527
16.22	0.73097
16.24	0.45353
16.26	0.23522
16.28	0.1059
16.3	-0.25151
16.32	-0.62924
16.34	-0.58134
16.36	-0.16015
16.38	-0.1524
16.4	-0.53445
16.42	-0.57017
16.44	-0.1152
16.46	0.25494
16.48	0.64279
16.5	0.85866
16.52	0.46134
16.54	0.00281
16.56	-0.29385
16.58	-0.54071
16.6	-0.48277
16.62	-0.03539
16.64	0.26103
16.66	0.2155
16.68	0.06243
16.7	-0.10776
16.72	-0.33759
16.74	-0.44892
16.76	-0.09488
16.78	0.73746
16.8	0.70146
16.82	-0.28836
16.84	-0.53739
16.86	0.09465
16.88	0.30051
16.9	-0.08446
16.92	-0.58931
16.94	-1.01039
16.96	-1.07822
16.98	-0.64261
17	-0.06177
17.02	0.26684
17.04	0.49214
17.06	0.37322
17.08	0.15316
17.1	-0.02346
17.12	-0.13541
17.14	-0.11056
17.16	-0.04762
17.18	0.02693
17.2	-0.01131
17.22	-0.20294
17.24	-0.27986
17.26	-0.45221
17.28	-0.21746
17.3	0.39844
17.32	0.62426
17.34	0.47819
17.36	-0.18651
17.38	-0.83045
17.4	-0.54453
17.42	0.25396
17.44	0.22751
17.46	-0.07428
17.48	-0.14104
17.5	-0.17308
17.52	-0.14704
17.54	0.21897
17.56	0.62186
17.58	0.86689
17.6	0.59529
17.62	-0.11566
