t (s)	ag (m/s^2)
29.86	0.201151
29.87	0.3501073
29.88	0.4019508
29.89	0.3169757
29.9	-0.0220205
29.91	-0.3531899
29.92	-0.4987747
29.93	-0.5294204
29.94	-0.4941327
29.95	-0.4359576
29.96	-0.2876256
29.97	-0.0440457
29.98	0.2261521
29.99	0.5052176
30	0.817312
30.01	1.076938
30.02	1.232974
30.03	1.246441
30.04	1.087534
30.05	0.7627721
30.06	0.3607771
30.07	0.0930041
30.08	0.090752
30.09	0.2987828
30.1	0.6006492
30.11	0.9144257
30.12	1.172665
30.13	1.268578
30.14	1.14545
30.15	0.8834525
30.16	0.6210543
30.17	0.4737123
30.18	0.5511452
30.19	0.8288886
30.2	1.140293
30.21	1.412077
30.22	1.617621
30.23	1.701196
30.24	1.631816
30.25	1.410968
30.26	1.014682
30.27	0.4443673
30.28	-0.1650883
30.29	-0.6946144
30.3	-1.152486
30.31	-1.535414
30.32	-1.797813
30.33	-1.882804
30.34	-1.638501
30.35	-1.052082
30.36	-0.411217
30.37	0.156373
30.38	0.7009604
30.39	1.19424
30.4	1.529605
30.41	1.588541
30.42	1.435688
30.43	1.290673
30.44	1.257284
30.45	1.229703
30.46	1.155444
30.47	1.147556
30.48	1.286797
30.49	1.419437
30.5	1.358876
30.51	1.128142
30.52	0.7856034
30.53	0.3213231
30.54	-0.2698115
30.55	-0.8766214
30.56	-1.330266
30.57	-1.611464
30.58	-1.772328
30.59	-1.806969
30.6	-1.666652
30.61	-1.44159
30.62	-1.293307
30.63	-1.291188
30.64	-1.443461
30.65	-1.678924
30.66	-1.970409
30.67	-2.194569
30.68	-2.033371
30.69	-1.43093
30.7	-0.720555
30.71	0.01349
30.72	0.7720364
30.73	1.407676
30.74	1.793266
30.75	1.656138
30.76	0.9663689
30.77	0.2669381
30.78	-0.0639148
30.79	0.0213511
30.8	0.3499084
30.81	0.5097122
30.82	0.6046417
30.83	0.9563881
30.84	1.251692
30.85	1.382344
30.86	1.516198
30.87	1.635402
30.88	1.524333
30.89	1.050953
30.9	0.4388717
30.91	-0.1785691
30.92	-0.9129051
30.93	-1.786508
30.94	-2.49576
30.95	-2.869057
30.96	-3.01115
30.97	-3.026746
30.98	-3.041302
30.99	-3.037909
31	-2.945658
31.01	-2.753412
31.02	-2.501725
31.03	-2.178824
31.04	-1.736431
31.05	-1.280394
31.06	-0.8751571
31.07	-0.3988519
31.08	0.2776663
31.09	1.083512
31.1	1.812607
31.11	2.413644
31.12	2.852538
31.13	3.094307
31.14	3.3282
31.15	3.495263
31.16	3.303435
31.17	2.894362
31.18	2.092711
31.19	0.7139474
31.2	-0.6002329
31.21	-1.429645
31.22	-1.773021
31.23	-1.974493
31.24	-2.040011
31.25	-1.659907
31.26	-1.001567
31.27	-0.2711545
31.28	0.3877319
31.29	0.925489
31.3	1.315871
31.31	1.566301
31.32	1.548746
31.33	1.089988
31.34	0.5064321
31.35	0.1345748
31.36	0.1582808
31.37	0.5715549
31.38	0.8579026
31.39	0.8873716
31.4	0.8354551
31.41	0.7137747
31.42	0.5355046
31.43	0.3873484
31.44	0.3425827
31.45	0.4406684
31.46	0.7339915
31.47	1.04788
31.48	1.185605
31.49	1.306378
31.5	1.4448
31.51	1.403366
31.52	1.079757
31.53	0.7000635
31.54	0.4639237
31.55	0.2945329
31.56	0.0971852
31.57	-0.0859493
31.58	-0.0381733
31.59	0.2807536
31.6	0.5684663
31.61	0.6470918
31.62	0.5814386
31.63	0.5734766
31.64	0.6549883
31.65	0.6505279
31.66	0.4961981
31.67	0.222922
31.68	-0.0695956
31.69	-0.3077221
31.7	-0.548763
31.71	-0.8039796
31.72	-0.9653126
31.73	-0.9739591
31.74	-0.9117056
31.75	-0.8657504
31.76	-0.8612756
31.77	-0.926535
31.78	-1.065586
31.79	-1.283309
31.8	-1.513687
31.81	-1.658761
31.82	-1.573118
31.83	-1.194497
31.84	-0.7655525
31.85	-0.4659081
31.86	-0.2397475
31.87	-0.1109538
31.88	-0.1561933
31.89	-0.3021907
31.9	-0.2788701
31.91	0.0588499
31.92	0.5605679
31.93	1.042086
31.94	1.439474
31.95	1.76419
31.96	2.070644
31.97	2.135564
31.98	1.67687
31.99	0.9408677
32	0.3221227
32.01	-0.1821782
32.02	-0.6101543
32.03	-0.9166669
32.04	-0.9583582
32.05	-0.6715487
32.06	-0.2408553
32.07	0.0820305
32.08	0.2732892
32.09	0.3630547
32.1	0.2967344
32.11	0.0182933
32.12	-0.3928992
32.13	-0.7495435
32.14	-0.9727419
32.15	-1.076462
32.16	-0.8677484
32.17	-0.2092585
32.18	0.4792779
32.19	0.9708622
32.2	1.400317
32.21	1.667881
32.22	1.668114
32.23	1.405737
32.24	1.051951
32.25	0.6723338
32.26	0.0407994
32.27	-0.7574028
32.28	-1.42815
32.29	-1.889454
32.3	-2.128919
32.31	-2.035174
32.32	-1.428817
32.33	-0.6916798
32.34	-0.2015313
32.35	0.1710798
32.36	0.3914412
32.37	0.31987
32.38	-0.0204499
32.39	-0.4171491
32.4	-0.5189195
32.41	-0.0529441
32.42	0.4690391
32.43	0.8834579
32.44	1.474508
32.45	1.952862
32.46	2.162707
32.47	2.149416
32.48	1.877773
32.49	1.390346
32.5	0.8982749
32.51	0.4247741
32.52	0.0040709
32.53	-0.2595932
32.54	-0.3917911
32.55	-0.4404997
32.56	-0.4094712
32.57	-0.3611237
32.58	-0.2977516
32.59	-0.1808134
32.6	-0.0623552
32.61	-0.048902
32.62	-0.0741078
32.63	-0.0235864
32.64	0.0459654
32.65	0.1390621
32.66	0.311014
32.67	0.5360413
32.68	0.78575
32.69	1.0423
32.7	1.212885
32.71	1.087139
32.72	0.6220675
32.73	0.1803138
32.74	-0.0967167
32.75	-0.4343911
32.76	-0.8242683
32.77	-1.090099
32.78	-1.169813
32.79	-1.072136
32.8	-0.8304679
32.81	-0.5404214
32.82	-0.3179973
32.83	-0.1191832
32.84	0.0340879
32.85	0.1278611
32.86	0.1498487
32.87	0.1922526
32.88	0.4321364
32.89	0.657012
32.9	0.6562821
32.91	0.5131689
32.92	0.3176188
32.93	0.1891423
32.94	0.1789293
32.95	0.2292897
32.96	0.3114386
32.97	0.2975171
32.98	0.1151813
32.99	-0.0761184
33	-0.195389
33.01	-0.3315999
33.02	-0.4741059
33.03	-0.5896212
33.04	-0.6998579
33.05	-0.7695454
33.06	-0.7218711
33.07	-0.5531764
33.08	-0.3523292
33.09	-0.1742538
33.1	-0.0328379
33.11	0.0730059
33.12	0.1311602
33.13	0.1140011
33.14	0.0465297
33.15	-0.0623034
33.16	-0.2083128
33.17	-0.3510935
33.18	-0.4151344
33.19	-0.4130972
33.2	-0.4071466
33.21	-0.3765878
33.22	-0.316048
33.23	-0.1912215
33.24	0.0018773
33.25	0.1146269
33.26	0.0696848
33.27	-0.1125602
33.28	-0.3591283
33.29	-0.5702173
33.3	-0.7667085
33.31	-0.9433154
33.32	-0.9666218
33.33	-0.7294019
33.34	-0.3513919
33.35	-0.0493827
33.36	0.0796301
33.37	0.0784189
33.38	0.0289061
33.39	-0.0420083
33.4	-0.1171417
33.41	-0.1271133
33.42	-0.001463
33.43	0.1977488
33.44	0.3332704
33.45	0.447554
33.46	0.5394233
33.47	0.5397635
33.48	0.4192748
33.49	0.2023668
33.5	-0.019137
33.51	-0.1899278
33.52	-0.2798127
33.53	-0.3248809
33.54	-0.3338038
33.55	-0.2521862
33.56	-0.0292135
33.57	0.2804739
33.58	0.5609484
33.59	0.7738223
33.6	0.8796912
33.61	0.7246498
33.62	0.3470247
33.63	0.0271117
33.64	-0.2495983
33.65	-0.54894
33.66	-0.7810716
33.67	-0.8434975
33.68	-0.7093997
33.69	-0.4464447
33.7	-0.1460676
33.71	0.0872436
33.72	0.2359094
33.73	0.1568906
33.74	-0.1659731
33.75	-0.403886
33.76	-0.4514817
33.77	-0.4115014
33.78	-0.3386051
33.79	-0.2414239
33.8	-0.1287496
33.81	-0.0584704
33.82	0.0078692
33.83	0.0826664
33.84	0.1622524
33.85	0.188829
33.86	0.102824
33.87	-0.0180619
33.88	-0.0707319
33.89	-0.0780276
33.9	-0.0922267
33.91	-0.0623836
33.92	0.052088
33.93	0.2227328
33.94	0.4122435
33.95	0.5872765
33.96	0.6652367
33.97	0.5576294
33.98	0.3214899
33.99	0.0714213
34	-0.0776309
34.01	-0.0989695
34.02	-0.0511296
34.03	0.0709898
34.04	0.2572592
34.05	0.3471002
34.06	0.2732786
34.07	0.1461332
34.08	0.0463769
34.09	-0.0566562
34.1	-0.1629237
34.11	-0.2236293
34.12	-0.27645
34.13	-0.3793413
34.14	-0.5245295
34.15	-0.6382529
34.16	-0.6794342
34.17	-0.5806065
34.18	-0.2608904
34.19	0.1572049
34.2	0.5275037
34.21	0.7950051
34.22	0.9099814
34.23	0.8227808
34.24	0.4947425
34.25	0.0353283
34.26	-0.4236274
34.27	-0.8574788
34.28	-1.189894
34.29	-1.34346
34.3	-1.357703
34.31	-1.306861
34.32	-1.296156
34.33	-1.381664
34.34	-1.458962
34.35	-1.51049
34.36	-1.57079
34.37	-1.527014
34.38	-1.260021
34.39	-0.7698943
34.4	-0.1532186
34.41	0.4371313
34.42	0.8883071
34.43	1.152077
34.44	1.194773
34.45	1.053418
34.46	0.8282524
34.47	0.6340985
34.48	0.4782925
34.49	0.2763849
34.5	0.0025804
34.51	-0.2925428
34.52	-0.5290421
34.53	-0.583966
34.54	-0.4666715
34.55	-0.3135532
34.56	-0.1773569
34.57	-0.0761354
34.58	-0.0614445
34.59	-0.1866775
34.6	-0.3993225
34.61	-0.6326219
34.62	-0.8740843
34.63	-1.039758
34.64	-1.016072
34.65	-0.7158576
34.66	-0.2956429
34.67	0.0231439
34.68	0.3779314
34.69	0.7939877
34.7	1.138347
34.71	1.352817
34.72	1.416765
34.73	1.423613
34.74	1.402803
34.75	1.263502
34.76	0.9783889
34.77	0.6044902
34.78	0.171052
34.79	-0.318336
34.8	-0.8265292
34.81	-1.287494
34.82	-1.599371
34.83	-1.712681
34.84	-1.548897
34.85	-0.9986442
34.86	-0.329147
34.87	0.1415529
34.88	0.4711735
34.89	0.7285059
34.9	0.9226553
34.91	1.025343
34.92	1.069876
34.93	1.148954
34.94	1.261844
34.95	1.322446
34.96	1.303127
34.97	1.203173
34.98	1.071115
34.99	0.9667583
35	0.8794867
35.01	0.8785017
35.02	1.039626
35.03	1.267256
35.04	1.451362
35.05	1.582392
35.06	1.673591
35.07	1.684019
35.08	1.56738
35.09	1.311145
35.1	0.9859762
35.11	0.6957153
35.12	0.4395181
35.13	0.1656837
35.14	-0.1080722
35.15	-0.3557052
35.16	-0.580634
35.17	-0.765972
35.18	-0.9078777
35.19	-1.029985
35.2	-1.151841
35.21	-1.300668
35.22	-1.455853
35.23	-1.593646
35.24	-1.688666
35.25	-1.721022
35.26	-1.706189
35.27	-1.641912
35.28	-1.532748
35.29	-1.388577
35.3	-1.134844
35.31	-0.7514069
35.32	-0.4005691
35.33	-0.2027171
35.34	-0.1644168
35.35	-0.1936575
35.36	-0.1632955
35.37	-0.059939
35.38	0.054547
35.39	0.1975875
35.4	0.4643649
35.41	0.7819964
35.42	0.995984
35.43	1.090909
35.44	1.093549
35.45	1.021783
35.46	0.9005257
35.47	0.7759137
35.48	0.6555205
35.49	0.5174596
35.5	0.3693159
35.51	0.1707807
35.52	-0.0857577
35.53	-0.3388009
35.54	-0.5202121
35.55	-0.5810053
35.56	-0.4855268
35.57	-0.2442463
35.58	0.040966
35.59	0.2485046
35.6	0.3644594
35.61	0.4795112
35.62	0.62709
35.63	0.7517884
35.64	0.8123898
35.65	0.7464323
35.66	0.5331513
35.67	0.2085948
35.68	-0.1664678
35.69	-0.5351651
35.7	-0.8973553
35.71	-1.189871
35.72	-1.349344
35.73	-1.362036
35.74	-1.202017
35.75	-0.9680485
35.76	-0.8258529
35.77	-0.7526207
35.78	-0.669958
35.79	-0.5561566
35.8	-0.5101993
35.81	-0.3982344
35.82	0.0167037
35.83	0.272154
35.84	0.0805807
35.85	-0.0614124
35.86	0.0682194
35.87	0.3394538
35.88	0.4237202
35.89	0.3602959
35.9	0.3500379
35.91	0.3447507
35.92	0.2257713
35.93	-0.1474989
35.94	-0.5589782
35.95	-0.8167208
35.96	-0.9834893
35.97	-1.120582
35.98	-1.241055
35.99	-1.271995
36	-1.165021
36.01	-0.9631225
36.02	-0.7185644
36.03	-0.4226646
36.04	-0.1094352
36.05	0.1271216
36.06	0.2745526
36.07	0.263641
36.08	0.1070944
36.09	-0.0142209
36.1	-0.0031652
36.11	0.098892
36.12	0.267057
36.13	0.5216017
36.14	0.8019312
36.15	1.040571
36.16	1.21475
36.17	1.349387
36.18	1.416207
36.19	1.323152
36.2	1.046116
36.21	0.7620739
36.22	0.5661135
36.23	0.3814321
36.24	0.1635555
36.25	-0.0267161
36.26	-0.0561793
36.27	-0.0215651
36.28	-0.0728393
36.29	0.0027624
36.3	0.3263745
36.31	0.6005018
36.32	0.7194067
36.33	0.6474996
36.34	0.4237
36.35	0.1125049
36.36	-0.2492315
36.37	-0.528549
36.38	-0.6047199
36.39	-0.4157248
36.4	-0.0713191
36.41	0.2998429
36.42	0.6838876
36.43	1.005724
36.44	1.177904
36.45	1.20972
36.46	1.117128
36.47	0.9301583
36.48	0.7424935
36.49	0.5752967
36.5	0.3827106
36.51	0.1633475
36.52	0.0522177
36.53	0.1276031
36.54	0.2976322
36.55	0.4181955
36.56	0.4667558
36.57	0.4631901
36.58	0.3773576
36.59	0.208342
36.6	-0.010039
36.61	-0.2533456
36.62	-0.4930277
36.63	-0.6965427
36.64	-0.851607
36.65	-0.958279
36.66	-0.9957287
36.67	-0.9795734
36.68	-0.9825189
36.69	-1.045076
36.7	-1.114912
36.71	-1.105942
36.72	-1.015276
36.73	-0.907402
36.74	-0.7923488
36.75	-0.635451
36.76	-0.4232226
36.77	-0.2273016
36.78	-0.10611
36.79	-0.0086609
36.8	0.0727584
36.81	0.0920979
36.82	-0.0178503
36.83	-0.1886485
36.84	-0.2836059
36.85	-0.3454266
36.86	-0.4266073
36.87	-0.5101864
36.88	-0.5268895
36.89	-0.4319423
36.9	-0.3138426
36.91	-0.2453881
36.92	-0.2180223
36.93	-0.1604886
36.94	-0.0373879
36.95	0.0681535
36.96	0.1244216
36.97	0.1643433
36.98	0.1597521
36.99	0.0653603
37	-0.1610855
37.01	-0.5101367
37.02	-0.8320911
37.03	-1.047195
37.04	-1.221454
37.05	-1.347314
37.06	-1.389086
37.07	-1.33807
37.08	-1.285692
37.09	-1.305684
37.1	-1.367348
37.11	-1.388812
37.12	-1.27582
37.13	-1.123416
37.14	-1.026005
37.15	-0.8965061
37.16	-0.6264521
37.17	-0.3540631
37.18	-0.2399435
37.19	-0.1800195
37.2	-0.0034186
37.21	0.2665557
37.22	0.5174662
37.23	0.7400439
37.24	0.9836636
37.25	1.211709
37.26	1.387587
37.27	1.499406
37.28	1.591207
37.29	1.708042
37.3	1.772307
37.31	1.643513
37.32	1.392885
37.33	1.169688
37.34	1.061508
37.35	1.086369
37.36	1.104616
37.37	1.126251
37.38	1.104543
37.39	1.025938
37.4	0.9197658
37.41	0.7943708
37.42	0.6641304
37.43	0.4491071
37.44	0.2222701
37.45	-0.0469793
37.46	-0.3298178
37.47	-0.6369773
37.48	-0.9466412
37.49	-1.13673
37.5	-1.176107
37.51	-1.007129
37.52	-0.8041889
37.53	-0.7055437
37.54	-0.6763486
37.55	-0.7180642
37.56	-0.8890282
37.57	-1.23098
37.58	-1.590667
37.59	-1.82644
37.6	-1.83295
37.61	-1.635819
37.62	-1.338382
37.63	-1.045237
37.64	-0.9040685
37.65	-1.051507
37.66	-1.275263
37.67	-1.190867
37.68	-1.001227
37.69	-1.012781
37.7	-0.9856018
37.71	-0.6553937
37.72	-0.2660732
37.73	-0.1108131
37.74	-0.3086653
37.75	-0.6928633
37.76	-1.002207
37.77	-1.173144
37.78	-1.262779
37.79	-1.311537
37.8	-1.201605
37.81	-0.8222798
37.82	-0.2886424
37.83	0.2716832
37.84	0.8059032
37.85	1.271479
37.86	1.636587
37.87	1.912115
37.88	2.095038
37.89	2.128457
37.9	1.954156
37.91	1.341038
37.92	0.2295293
37.93	-0.9696168
37.94	-2.031581
37.95	-2.88323
37.96	-3.455521
37.97	-3.745657
37.98	-3.648118
37.99	-3.155975
38	-2.490811
38.01	-1.751551
38.02	-0.8723936
38.03	0.0062779
38.04	0.7063404
38.05	1.067319
38.06	1.155791
38.07	1.198411
38.08	1.34858
38.09	1.674686
38.1	2.060391
38.11	2.301251
38.12	2.334373
38.13	2.282714
38.14	2.259195
38.15	2.275233
38.16	2.260705
38.17	2.289925
38.18	2.398957
38.19	2.386479
38.2	2.333532
38.21	2.187682
38.22	1.849314
38.23	1.423113
38.24	0.9609312
38.25	0.7147432
38.26	0.6371114
38.27	0.7610908
38.28	1.169751
38.29	1.648213
38.3	2.045916
38.31	2.216048
38.32	2.277411
38.33	2.405884
38.34	2.555869
38.35	2.588429
38.36	2.421763
38.37	2.109798
38.38	1.728806
38.39	1.314883
38.4	0.8523703
38.41	0.3356717
38.42	-0.2223642
38.43	-0.8013086
38.44	-1.326053
38.45	-1.763381
38.46	-2.092636
38.47	-2.38145
38.48	-2.68294
38.49	-2.943639
38.5	-3.174961
38.51	-3.352912
38.52	-3.4579
38.53	-3.493163
38.54	-3.436257
38.55	-3.256333
38.56	-2.971593
38.57	-2.578165
38.58	-1.992958
38.59	-1.126887
38.6	0.0520208
38.61	1.305419
38.62	2.300302
38.63	2.817161
38.64	2.946623
38.65	2.934191
38.66	2.691648
38.67	2.255346
38.68	1.661468
38.69	0.9101125
38.7	0.4054124
38.71	0.2240272
38.72	0.1578472
38.73	0.0853405
38.74	0.0183645
38.75	-0.1063269
38.76	-0.2916711
38.77	-0.5152899
38.78	-0.8134467
38.79	-1.158168
38.8	-1.513748
38.81	-1.766306
38.82	-1.87142
38.83	-1.83187
38.84	-1.671344
38.85	-1.385562
38.86	-1.010013
38.87	-0.5438452
38.88	-0.0245107
38.89	0.4714397
38.9	0.9064237
38.91	1.272182
38.92	1.553532
38.93	1.766085
38.94	1.905958
38.95	1.938004
38.96	1.934016
38.97	1.95001
38.98	1.934724
38.99	1.851431
39	1.67396
39.01	1.450051
39.02	1.201976
39.03	0.9609832
39.04	0.6597269
39.05	0.344571
39.06	0.0340282
39.07	-0.2328671
39.08	-0.3318331
39.09	-0.4016066
39.1	-0.5386431
39.11	-0.6071492
39.12	-0.6098024
39.13	-0.6670863
39.14	-0.8190268
39.15	-0.9457665
39.16	-1.006925
39.17	-1.031023
39.18	-1.093077
39.19	-1.28642
39.2	-1.50783
39.21	-1.566042
39.22	-1.428871
39.23	-1.191898
39.24	-0.9773055
39.25	-0.8084386
39.26	-0.6809518
39.27	-0.5995315
39.28	-0.6606097
39.29	-0.8882867
39.3	-1.112975
39.31	-1.284845
39.32	-1.406747
39.33	-1.412261
39.34	-1.272651
39.35	-1.109934
39.36	-0.9815733
39.37	-0.8741634
39.38	-0.7913982
39.39	-0.6345845
39.4	-0.4102682
39.41	-0.1967661
39.42	0.032185
39.43	0.2473739
39.44	0.4624449
39.45	0.7307294
39.46	1.036801
39.47	1.313302
39.48	1.504972
39.49	1.636813
39.5	1.78011
39.51	1.933943
39.52	2.113581
39.53	2.255672
39.54	2.322984
39.55	2.333051
39.56	2.270505
39.57	2.184436
39.58	2.077479
39.59	1.880637
39.6	1.603065
39.61	1.263937
39.62	0.9031734
39.63	0.5282795
39.64	0.1084033
39.65	-0.3041772
39.66	-0.728502
39.67	-1.147248
39.68	-1.529457
39.69	-1.886955
39.7	-2.152554
39.71	-2.317302
39.72	-2.430356
39.73	-2.506953
39.74	-2.534981
39.75	-2.511556
39.76	-2.468777
39.77	-2.362503
39.78	-2.206343
39.79	-2.048024
39.8	-1.903839
39.81	-1.759346
39.82	-1.640151
39.83	-1.613728
39.84	-1.699604
39.85	-1.808113
39.86	-1.834232
39.87	-1.827287
39.88	-1.774981
39.89	-1.68029
39.9	-1.574566
39.91	-1.451743
39.92	-1.224482
39.93	-0.7965295
39.94	-0.4237462
39.95	-0.3805157
39.96	-0.4025335
39.97	-0.0934859
39.98	0.3597001
39.99	0.7976666
40	1.111776
40.01	1.334283
40.02	1.65199
40.03	2.01464
40.04	2.362891
40.05	2.660941
40.06	2.821297
40.07	2.876536
40.08	2.937856
40.09	3.050847
40.1	3.22273
40.11	3.293883
40.12	2.973398
40.13	2.357937
40.14	1.781116
40.15	1.403414
40.16	1.264513
40.17	1.254241
40.18	1.179577
40.19	1.074607
40.2	0.9312277
40.21	0.7511209
40.22	0.5918025
40.23	0.5357846
40.24	0.6682903
40.25	0.8256355
40.26	0.9499988
40.27	1.192424
40.28	1.470592
40.29	1.605792
40.3	1.535038
40.31	1.408415
40.32	1.299643
40.33	1.182992
40.34	1.103391
40.35	0.9796536
40.36	0.773891
40.37	0.5331498
40.38	0.2667223
40.39	-0.0257228
40.4	-0.3890245
40.41	-0.7534312
40.42	-1.011949
40.43	-1.179007
40.44	-1.263957
40.45	-1.31299
40.46	-1.332534
40.47	-1.25246
40.48	-1.087184
40.49	-0.8979395
40.5	-0.7212328
40.51	-0.5366093
40.52	-0.3465026
40.53	-0.2845573
40.54	-0.3877993
40.55	-0.5021878
40.56	-0.5585299
40.57	-0.5589455
40.58	-0.5954187
40.59	-0.7441273
40.6	-0.8877346
40.61	-0.9875008
40.62	-1.053282
40.63	-1.098632
40.64	-1.077896
40.65	-0.9406078
40.66	-0.7081313
40.67	-0.5153698
40.68	-0.3847935
40.69	-0.2011515
40.7	-0.0070114
40.71	0.1343499
40.72	0.2425695
40.73	0.3262589
40.74	0.3199775
40.75	0.2136777
40.76	0.0811743
40.77	-0.0126469
40.78	-0.031105
40.79	0.0366151
40.8	0.2098777
40.81	0.3594788
40.82	0.4343377
40.83	0.54172
40.84	0.6028091
40.85	0.4405626
40.86	-0.0904627
40.87	-0.7063194
40.88	-1.059507
40.89	-1.29287
40.9	-1.46832
40.91	-1.521748
40.92	-1.33837
40.93	-0.9663425
40.94	-0.6259656
40.95	-0.3439855
40.96	-0.1367844
40.97	-0.0602211
40.98	-0.1862911
40.99	-0.4395846
41	-0.6381646
41.01	-0.729944
41.02	-0.6932862
41.03	-0.5146841
41.04	-0.2352679
41.05	0.0175462
41.06	0.1923805
41.07	0.3545053
41.08	0.5406816
41.09	0.6961247
41.1	0.7559753
41.11	0.7488782
41.12	0.7536895
41.13	0.7790173
41.14	0.8170274
41.15	0.8369254
41.16	0.8472363
41.17	0.8786077
41.18	0.8992916
41.19	0.8340221
41.2	0.6064995
41.21	0.1958136
41.22	-0.1952254
41.23	-0.4210663
41.24	-0.518012
41.25	-0.4559645
41.26	-0.2605888
41.27	-0.0933835
41.28	-0.0540794
41.29	-0.0884498
41.3	-0.1541303
41.31	-0.2657437
41.32	-0.432954
41.33	-0.5106342
41.34	-0.3388081
41.35	0.0101314
41.36	0.3361842
41.37	0.5711098
41.38	0.7260381
41.39	0.7856849
41.4	0.7471672
41.41	0.6676517
41.42	0.563198
41.43	0.4594742
41.44	0.4330898
41.45	0.4848656
41.46	0.5219016
41.47	0.5380204
41.48	0.5703495
41.49	0.6195927
41.5	0.6546787
41.51	0.6606114
41.52	0.6493777
41.53	0.6302805
41.54	0.5855644
41.55	0.5286329
41.56	0.5030848
41.57	0.4968917
41.58	0.4571421
41.59	0.3798197
41.6	0.285238
41.61	0.11243
41.62	-0.1785972
41.63	-0.4896736
41.64	-0.7224445
41.65	-0.9066725
41.66	-1.042977
41.67	-1.078388
41.68	-0.995835
41.69	-0.8755243
41.7	-0.8087886
41.71	-0.7946568
41.72	-0.7880273
41.73	-0.7656697
41.74	-0.6957513
41.75	-0.5776455
41.76	-0.442784
41.77	-0.3242671
41.78	-0.2946255
41.79	-0.3943865
41.8	-0.483858
41.81	-0.4724366
41.82	-0.4729675
41.83	-0.5134406
41.84	-0.4631841
41.85	-0.2970844
41.86	-0.1177453
41.87	-0.0351307
41.88	-0.0348145
41.89	-0.069924
41.9	-0.1066409
41.91	-0.0367825
41.92	0.1951521
41.93	0.4879505
41.94	0.7274555
41.95	0.7966673
41.96	0.7169488
41.97	0.6449449
41.98	0.6134372
41.99	0.6196901
42	0.6770382
42.01	0.7544575
42.02	0.8035092
42.03	0.8002399
42.04	0.7903816
42.05	0.8034861
42.06	0.7964693
42.07	0.7231003
42.08	0.5835833
42.09	0.3907059
42.1	0.1855012
42.11	0.0141336
42.12	-0.1560312
42.13	-0.3385956
42.14	-0.4206428
42.15	-0.3482771
42.16	-0.1816494
42.17	-0.0431771
42.18	-0.0515409
42.19	-0.1907994
42.2	-0.3168458
42.21	-0.4252628
42.22	-0.5834412
42.23	-0.8071762
42.24	-1.039184
42.25	-1.123838
42.26	-1.075796
42.27	-1.011885
42.28	-0.9611622
42.29	-0.9047222
42.3	-0.8275909
42.31	-0.7918381
42.32	-0.8496032
42.33	-0.9870444
42.34	-1.212147
42.35	-1.467014
42.36	-1.60431
42.37	-1.512771
42.38	-1.11494
42.39	-0.634591
42.4	-0.3055783
42.41	-0.0438794
42.42	0.1300182
42.43	0.0416413
42.44	-0.2889457
42.45	-0.5100439
42.46	-0.4589981
42.47	-0.238983
42.48	0.1194412
42.49	0.4600079
42.5	0.6140305
42.51	0.7857371
42.52	0.977929
42.53	0.9914291
42.54	0.7675938
42.55	0.3142153
42.56	-0.102629
42.57	-0.3123664
42.58	-0.2955676
42.59	-0.1445349
42.6	0.0543919
42.61	0.2737476
42.62	0.4063348
42.63	0.339064
42.64	0.1535921
42.65	-0.0093622
42.66	-0.1328428
42.67	-0.2349359
42.68	-0.2659456
42.69	-0.1803731
42.7	0.0674165
42.71	0.3786203
42.72	0.6225127
42.73	0.7852062
42.74	0.840258
42.75	0.6935263
42.76	0.3176975
42.77	-0.0822782
42.78	-0.3388651
42.79	-0.4909825
42.8	-0.5032377
42.81	-0.2647956
42.82	0.1978262
42.83	0.6965331
42.84	1.080104
42.85	1.259242
42.86	1.201037
42.87	1.009957
42.88	0.8331748
42.89	0.6859156
42.9	0.5456795
42.91	0.5362724
42.92	0.6384928
42.93	0.6448512
42.94	0.5244606
42.95	0.4449086
42.96	0.5632636
42.97	0.7428734
42.98	0.7921429
42.99	0.7602285
43	0.7893153
43.01	0.8316859
43.02	0.6921561
43.03	0.3489174
43.04	0.0521786
43.05	0.0188146
43.06	0.1973285
43.07	0.3297486
43.08	0.3417968
43.09	0.2844693
43.1	0.148908
43.11	-0.1222917
43.12	-0.5070782
43.13	-0.9222395
43.14	-1.353737
43.15	-1.712309
43.16	-1.859874
43.17	-1.554578
43.18	-0.7647701
43.19	0.0030132
43.2	0.6045855
43.21	1.11608
43.22	1.367279
43.23	1.23558
43.24	0.798272
43.25	0.4289582
43.26	0.2607518
43.27	0.2101354
43.28	0.2858913
43.29	0.4636521
43.3	0.5546235
43.31	0.4703099
43.32	0.3137498
43.33	0.1080995
43.34	-0.0669425
43.35	-0.1558604
43.36	-0.1264738
43.37	0.0437909
43.38	0.2496832
43.39	0.447577
43.4	0.617664
43.41	0.7045844
43.42	0.6217643
43.43	0.3877307
43.44	0.1390353
43.45	-0.1029329
43.46	-0.3475208
43.47	-0.5362687
43.48	-0.5751064
43.49	-0.4029913
43.5	-0.0528525
43.51	0.296626
43.52	0.5009778
43.53	0.6437469
43.54	0.7169085
43.55	0.6190923
43.56	0.4440374
43.57	0.2601581
43.58	0.0263634
43.59	-0.2591997
43.6	-0.5634778
43.61	-0.790133
43.62	-0.9135654
43.63	-0.997039
43.64	-1.097091
43.65	-1.188071
43.66	-1.217832
43.67	-1.198902
43.68	-1.180554
43.69	-1.153165
43.7	-1.058752
43.71	-0.9182378
43.72	-0.8038493
